day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,bid_volume_total,ask_volume_total,order_book_imbalance,mid_return,mid_diff,future_mid_diff_1,rolling_mean_50,rolling_std_50,z_score_50
4,116400,GALAXY_SOUNDS_BLACK_HOLES,12042,19,12040.0,28.0,,,12057,19,12059.0,28.0,,,12049.5,0.0,15,47.0,47.0,0.0,0.0002905528806242952,3.5,12.5,12116.91,54.37133191954091,-1.2398077740628768
4,116500,GALAXY_SOUNDS_BLACK_HOLES,12054,13,12052.0,25.0,,,12070,13,12071.0,25.0,,,12062.0,0.0,16,38.0,38.0,0.0,0.0010373874434623787,12.5,6.0,12115.11,54.674854310628554,-0.9713789029644699
4,116600,GALAXY_SOUNDS_BLACK_HOLES,12060,16,12059.0,37.0,,,12076,16,12078.0,37.0,,,12068.0,0.0,16,53.0,53.0,0.0,0.0004974299452826791,6.0,-12.0,12113.04,54.455171602856055,-0.8271023426109013
4,116700,GALAXY_SOUNDS_BLACK_HOLES,12048,19,12046.0,31.0,,,12064,19,12065.0,31.0,,,12056.0,0.0,16,50.0,50.0,0.0,-0.0009943652635068245,-12.0,4.5,12110.75,54.39699590304562,-1.0064894042601829
4,116800,GALAXY_SOUNDS_BLACK_HOLES,12053,18,12051.0,33.0,,,12068,18,12070.0,33.0,,,12060.5,0.0,15,51.0,51.0,0.0,0.0003732581287325676,4.5,-15.0,12108.44,54.02065364671822,-0.88743835484695
4,116900,GALAXY_SOUNDS_BLACK_HOLES,12038,25,12036.0,28.0,,,12053,25,12055.0,28.0,,,12045.5,0.0,15,53.0,53.0,0.0,-0.0012437295302848428,-15.0,18.0,12105.94,53.98238941874776,-1.1196243932657428
4,117000,GALAXY_SOUNDS_BLACK_HOLES,12056,18,12054.0,35.0,,,12071,18,12073.0,35.0,,,12063.5,0.0,15,53.0,53.0,0.0,0.0014943339836452907,18.0,-3.0,12103.58,53.185117605436794,-0.7535942723176904
4,117100,GALAXY_SOUNDS_BLACK_HOLES,12053,24,12051.0,33.0,,,12068,24,12070.0,33.0,,,12060.5,0.0,15,57.0,57.0,0.0,-0.0002486840469183571,-3.0,2.5,12100.8,51.68053357919719,-0.7797907105243417
4,117200,GALAXY_SOUNDS_BLACK_HOLES,12055,22,12054.0,35.0,,,12071,22,12073.0,35.0,,,12063.0,0.0,16,57.0,57.0,0.0,0.0002072882550474553,2.5,-3.0,12098.27,50.328331170200045,-0.7007981226463592
4,117300,GALAXY_SOUNDS_BLACK_HOLES,12052,16,12051.0,34.0,,,12068,16,12070.0,34.0,,,12060.0,0.0,16,50.0,50.0,0.0,-0.00024869435463814593,-3.0,7.0,12095.76,49.00117033181347,-0.7297784881024246
4,117400,GALAXY_SOUNDS_BLACK_HOLES,12059,15,12057.0,32.0,,,12075,15,12076.0,32.0,,,12067.0,0.0,16,47.0,47.0,0.0,0.0005804311774459947,7.0,-6.0,12093.64,47.8712175466374,-0.5564930529298953
4,117500,GALAXY_SOUNDS_BLACK_HOLES,12053,21,12051.0,26.0,,,12069,21,12071.0,26.0,,,12061.0,0.0,16,47.0,47.0,0.0,-0.0004972238335957391,-6.0,0.0,12090.84,45.49909620104144,-0.6558372031864037
4,117600,GALAXY_SOUNDS_BLACK_HOLES,12053,23,12052.0,33.0,,,12069,23,12071.0,33.0,,,12061.0,0.0,16,56.0,56.0,0.0,0.0,0.0,1.5,12088.06,42.86340906582364,-0.6313076955322084
4,117700,GALAXY_SOUNDS_BLACK_HOLES,12055,20,12053.0,31.0,,,12070,20,12072.0,31.0,,,12062.5,0.0,15,51.0,51.0,0.0,0.0001243677970317325,1.5,11.5,12085.54,40.47521791560146,-0.5692372070248927
4,117800,GALAXY_SOUNDS_BLACK_HOLES,12066,17,12065.0,37.0,,,12082,17,12084.0,37.0,,,12074.0,0.0,16,54.0,54.0,0.0,0.0009533678756477038,11.5,-8.5,12083.32,37.86883377446095,-0.2461126755449541
4,117900,GALAXY_SOUNDS_BLACK_HOLES,12058,25,12056.0,26.0,,,12073,25,12075.0,26.0,,,12065.5,0.0,15,51.0,51.0,0.0,-0.0007039920490309326,-8.5,9.0,12080.9,34.88962187090552,-0.44139200066371903
4,118000,GALAXY_SOUNDS_BLACK_HOLES,12067,17,12065.0,34.0,,,12082,17,12084.0,34.0,,,12074.5,0.0,15,51.0,51.0,0.0,0.000745928473747437,9.0,-18.5,12079.31,33.263924505060416,-0.1446010977829074
4,118100,GALAXY_SOUNDS_BLACK_HOLES,12048,24,12046.0,27.0,,,12064,24,12065.0,27.0,,,12056.0,0.0,16,51.0,51.0,0.0,-0.0015321545405606596,-18.5,5.0,12077.31,31.51933161275771,-0.6760930168764775
4,118200,GALAXY_SOUNDS_BLACK_HOLES,12053,13,12052.0,29.0,,,12069,13,12071.0,29.0,,,12061.0,0.0,16,42.0,42.0,0.0,0.00041473125414737133,5.0,5.5,12075.45,29.58613333511245,-0.48840447774402646
4,118300,GALAXY_SOUNDS_BLACK_HOLES,12059,17,12057.0,25.0,,,12074,17,12076.0,25.0,,,12066.5,0.0,15,42.0,42.0,0.0,0.0004560152557830932,5.5,16.0,12073.76,27.524059975950067,-0.2637692261368363
4,118400,GALAXY_SOUNDS_BLACK_HOLES,12075,17,12073.0,31.0,,,12090,17,12092.0,31.0,,,12082.5,0.0,15,48.0,48.0,0.0,0.0013259851655409438,16.0,2.0,12072.75,26.200609511691418,0.37212874744953117
4,118500,GALAXY_SOUNDS_BLACK_HOLES,12081,21,12079.0,33.0,,,12088,3,12097.0,21.0,12098.0,33.0,12084.5,0.0,7,54.0,57.0,-0.02702702702702703,0.0001655286571486947,2.0,0.0,12072.12,25.509014013226025,0.48531864044530937
4,118600,GALAXY_SOUNDS_BLACK_HOLES,12077,13,12075.0,26.0,,,12092,13,12094.0,26.0,,,12084.5,0.0,15,39.0,39.0,0.0,0.0,0.0,8.5,12071.26,24.30004619144814,0.5448549313729002
4,118700,GALAXY_SOUNDS_BLACK_HOLES,12085,19,12084.0,26.0,,,12101,19,12103.0,26.0,,,12093.0,0.0,16,45.0,45.0,0.0,0.0007033803632752189,8.5,17.0,12070.66,23.34817215256192,0.9568200822756419
4,118800,GALAXY_SOUNDS_BLACK_HOLES,12102,16,12100.0,35.0,,,12118,16,12119.0,35.0,,,12110.0,0.0,16,51.0,51.0,0.0,0.0014057719341769026,17.0,4.5,12070.38,22.772288924604304,1.739833888950592
4,118900,GALAXY_SOUNDS_BLACK_HOLES,12107,22,12105.0,37.0,,,12122,22,12124.0,37.0,,,12114.5,0.0,15,59.0,59.0,0.0,0.0003715937241948186,4.5,-13.0,12070.09,22.09272897307818,2.0101636178182023
4,119000,GALAXY_SOUNDS_BLACK_HOLES,12094,23,12092.0,29.0,,,12109,23,12111.0,29.0,,,12101.5,0.0,15,52.0,52.0,0.0,-0.0010730942259276066,-13.0,-6.0,12069.75,21.454091946129388,1.4799041637242603
4,119100,GALAXY_SOUNDS_BLACK_HOLES,12088,15,12086.0,27.0,,,12103,15,12105.0,27.0,,,12095.5,0.0,15,42.0,42.0,0.0,-0.0004958063050035655,-6.0,-15.0,12069.37,20.80370110341672,1.2560265055773037
4,119200,GALAXY_SOUNDS_BLACK_HOLES,12073,14,12071.0,28.0,,,12088,14,12090.0,28.0,,,12080.5,0.0,15,42.0,42.0,0.0,-0.001240130627092717,-15.0,9.0,12068.84,20.15284453534001,0.5785783728720226
4,119300,GALAXY_SOUNDS_BLACK_HOLES,12082,25,12080.0,25.0,,,12097,25,12099.0,25.0,,,12089.5,0.0,15,50.0,50.0,0.0,0.0007450022763957342,9.0,11.0,12068.48,19.601374379350165,1.0723737832457696
4,119400,GALAXY_SOUNDS_BLACK_HOLES,12093,13,12091.0,30.0,,,12108,13,12110.0,30.0,,,12100.5,0.0,15,43.0,43.0,0.0,0.0009098804747922351,11.0,-11.5,12068.47,19.584565455737255,1.6354715693024242
4,119500,GALAXY_SOUNDS_BLACK_HOLES,12081,17,12079.0,28.0,,,12097,17,12098.0,28.0,,,12089.0,0.0,16,45.0,45.0,0.0,-0.0009503739514895582,-11.5,-6.5,12068.32,19.393287288264272,1.0663483551091757
4,119600,GALAXY_SOUNDS_BLACK_HOLES,12075,15,12073.0,25.0,,,12090,15,12092.0,25.0,,,12082.5,0.0,15,40.0,40.0,0.0,-0.0005376788816279232,-6.5,10.5,12068.06,19.106479294438717,0.7557645643383148
4,119700,GALAXY_SOUNDS_BLACK_HOLES,12085,17,12083.0,31.0,,,12101,17,12103.0,31.0,,,12093.0,0.0,16,48.0,48.0,0.0,0.0008690254500309802,10.5,13.5,12068.32,19.359056310494775,1.2748555303607938
4,119800,GALAXY_SOUNDS_BLACK_HOLES,12099,12,12097.0,35.0,,,12114,12,12116.0,35.0,,,12106.5,0.0,15,47.0,47.0,0.0,0.001116348300669756,13.5,-20.5,12069.15,20.08965872690611,1.8591654795000303
4,119900,GALAXY_SOUNDS_BLACK_HOLES,12078,13,12076.0,26.0,,,12094,13,12095.0,26.0,,,12086.0,0.0,16,39.0,39.0,0.0,-0.0016933052492462686,-20.5,4.5,12069.42,20.22585736454484,0.819742753108901
4,120000,GALAXY_SOUNDS_BLACK_HOLES,12083,19,12081.0,33.0,,,12098,19,12100.0,33.0,,,12090.5,0.0,15,52.0,52.0,0.0,0.00037233162336591796,4.5,6.0,12069.83,20.444451869721984,1.0110322414959005
4,120100,GALAXY_SOUNDS_BLACK_HOLES,12089,14,12087.0,34.0,,,12104,14,12106.0,34.0,,,12096.5,0.0,15,48.0,48.0,0.0,0.0004962573921674096,6.0,8.0,12070.31,20.787282709807947,1.259904931568734
4,120200,GALAXY_SOUNDS_BLACK_HOLES,12097,15,12095.0,26.0,,,12112,15,12114.0,26.0,,,12104.5,0.0,15,41.0,41.0,0.0,0.0006613483238953055,8.0,17.5,12070.6,21.16528733005096,1.6016791773890848
4,120300,GALAXY_SOUNDS_BLACK_HOLES,12114,15,12113.0,29.0,,,12130,15,12132.0,29.0,,,12122.0,0.0,16,44.0,44.0,0.0,0.0014457433186005897,17.5,-9.0,12071.94,22.250576695310198,2.249829327369782
4,120400,GALAXY_SOUNDS_BLACK_HOLES,12105,13,12104.0,31.0,,,12121,13,12123.0,31.0,,,12113.0,0.0,16,44.0,44.0,0.0,-0.000742451740636807,-9.0,10.0,12073.27,22.682189812769757,1.7515945474379253
4,120500,GALAXY_SOUNDS_BLACK_HOLES,12115,18,12113.0,28.0,,,12131,18,12133.0,28.0,,,12123.0,0.0,16,46.0,46.0,0.0,0.0008255593164367969,10.0,7.0,12074.8,23.408092094805905,2.0591169841943664
4,120600,GALAXY_SOUNDS_BLACK_HOLES,12122,19,12120.0,34.0,,,12138,19,12139.0,34.0,,,12130.0,0.0,16,53.0,53.0,0.0,0.0005774148313124616,7.0,10.5,12076.17,24.58857582767376,2.189228053599418
4,120700,GALAXY_SOUNDS_BLACK_HOLES,12133,14,12131.0,36.0,,,12148,14,12150.0,36.0,,,12140.5,0.0,15,50.0,50.0,0.0,0.0008656224237428845,10.5,16.5,12077.88,26.017764731842423,2.4068170592442137
4,120800,GALAXY_SOUNDS_BLACK_HOLES,12149,19,12147.0,34.0,,,12165,19,12166.0,34.0,,,12157.0,0.0,16,53.0,53.0,0.0,0.0013590873522506541,16.5,12.0,12080.24,27.715434438799825,2.7695759259880535
4,120900,GALAXY_SOUNDS_BLACK_HOLES,12161,13,12159.0,37.0,,,12177,13,12178.0,37.0,,,12169.0,0.0,16,50.0,50.0,0.0,0.0009870856296783082,12.0,5.0,12082.87,29.742056048099165,2.89589932386345
4,121000,GALAXY_SOUNDS_BLACK_HOLES,12166,15,12164.0,34.0,,,12182,15,12183.0,34.0,,,12174.0,0.0,16,49.0,49.0,0.0,0.00041088010518519624,5.0,-5.0,12085.74,31.45943938692854,2.805517253962015
4,121100,GALAXY_SOUNDS_BLACK_HOLES,12161,20,12160.0,26.0,,,12177,20,12179.0,26.0,,,12169.0,0.0,16,46.0,46.0,0.0,-0.00041071135206172116,-5.0,4.0,12088.17,33.09534926340056,2.4423371198378048
4,121200,GALAXY_SOUNDS_BLACK_HOLES,12165,15,12163.0,30.0,,,12181,15,12183.0,30.0,,,12173.0,0.0,16,45.0,45.0,0.0,0.0003287040841482014,4.0,-20.0,12090.78,34.53468531498966,2.3807948226565148
4,121300,GALAXY_SOUNDS_BLACK_HOLES,12149,2,12142.0,19.0,12140.0,33.0,12157,19,12159.0,33.0,,,12153.0,0.0,8,54.0,52.0,0.018867924528301886,-0.001642980366384661,-20.0,-3.0,12092.92,35.015063813837266,1.715832943199078
4,121400,GALAXY_SOUNDS_BLACK_HOLES,12142,19,12140.0,28.0,,,12158,19,12159.0,28.0,,,12150.0,0.0,16,47.0,47.0,0.0,-0.0002468526289804984,-3.0,16.0,12094.93,35.35461895767361,1.5576465430423467
4,121500,GALAXY_SOUNDS_BLACK_HOLES,12158,16,12156.0,31.0,,,12174,16,12175.0,31.0,,,12166.0,0.0,16,47.0,47.0,0.0,0.0013168724279835065,16.0,0.5,12097.01,36.42093617476734,1.8942401609049384
4,121600,GALAXY_SOUNDS_BLACK_HOLES,12159,17,12157.0,36.0,,,12174,17,12176.0,36.0,,,12166.5,0.0,15,53.0,53.0,0.0,4.1098142363971135e-05,0.5,-14.0,12098.98,37.46862088508524,1.8020412389097955
4,121700,GALAXY_SOUNDS_BLACK_HOLES,12145,25,12143.0,33.0,,,12160,25,12162.0,33.0,,,12152.5,0.0,15,58.0,58.0,0.0,-0.001150700694530049,-14.0,7.5,12100.91,37.694216792523655,1.3686449643976317
4,121800,GALAXY_SOUNDS_BLACK_HOLES,12152,18,12150.0,36.0,,,12168,18,12170.0,36.0,,,12160.0,0.0,16,54.0,54.0,0.0,0.0006171569635877727,7.5,-25.5,12102.9,38.14111820554327,1.4970719970056277
4,121900,GALAXY_SOUNDS_BLACK_HOLES,12127,19,12125.0,35.0,,,12142,19,12144.0,35.0,,,12134.5,0.0,15,54.0,54.0,0.0,-0.0020970394736842257,-25.5,5.5,12104.68,37.478668763111536,0.7956525934387005
4,122000,GALAXY_SOUNDS_BLACK_HOLES,12132,14,12130.0,27.0,,,12148,14,12149.0,27.0,,,12140.0,0.0,16,41.0,41.0,0.0,0.000453253121265762,5.5,-8.0,12106.21,37.32443118488905,0.9053051560952091
4,122100,GALAXY_SOUNDS_BLACK_HOLES,12124,23,12123.0,28.0,,,12140,23,12142.0,28.0,,,12132.0,0.0,16,51.0,51.0,0.0,-0.0006589785831960793,-8.0,3.5,12107.64,36.904736712880364,0.6600778699363689
4,122200,GALAXY_SOUNDS_BLACK_HOLES,12128,17,12126.0,29.0,,,12143,17,12145.0,29.0,,,12135.5,0.0,15,46.0,46.0,0.0,0.0002884932410154306,3.5,-28.0,12109.09,36.537468886930625,0.7228196370615769
4,122300,GALAXY_SOUNDS_BLACK_HOLES,12100,17,12098.0,29.0,,,12115,17,12117.0,29.0,,,12107.5,0.0,15,46.0,46.0,0.0,-0.0023072802933542524,-28.0,16.5,12110.04,35.84601990273892,-0.07085863387044533
4,122400,GALAXY_SOUNDS_BLACK_HOLES,12116,17,12114.0,35.0,,,12132,17,12133.0,35.0,,,12124.0,0.0,16,52.0,52.0,0.0,0.0013627916580631894,16.5,-3.0,12111.18,35.35227383516646,0.3626357970571922
4,122500,GALAXY_SOUNDS_BLACK_HOLES,12113,14,12111.0,34.0,,,12129,14,12130.0,34.0,,,12121.0,0.0,16,48.0,48.0,0.0,-0.00024744308808977156,-3.0,0.0,12112.38,34.62504107431915,0.24895277326888485
4,122600,GALAXY_SOUNDS_BLACK_HOLES,12113,14,12111.0,25.0,,,12129,14,12130.0,25.0,,,12121.0,0.0,16,39.0,39.0,0.0,0.0,0.0,-18.0,12113.58,33.83880757310718,0.21927486611251018
4,122700,GALAXY_SOUNDS_BLACK_HOLES,12095,22,12093.0,26.0,,,12111,22,12112.0,26.0,,,12103.0,0.0,16,48.0,48.0,0.0,-0.0014850259879547467,-18.0,-19.0,12114.39,33.06707623336052,-0.3444513787556561
4,122800,GALAXY_SOUNDS_BLACK_HOLES,12076,17,12075.0,27.0,,,12092,17,12094.0,27.0,,,12084.0,0.0,16,44.0,44.0,0.0,-0.0015698587127158659,-19.0,11.0,12114.59,32.84731064086024,-0.9312786771026506
4,122900,GALAXY_SOUNDS_BLACK_HOLES,12087,25,12086.0,31.0,,,12103,25,12105.0,31.0,,,12095.0,0.0,16,56.0,56.0,0.0,0.0009102946044357019,11.0,8.0,12115.18,32.206248601634165,-0.626586481698348
4,123000,GALAXY_SOUNDS_BLACK_HOLES,12095,25,12093.0,28.0,,,12111,25,12113.0,28.0,,,12103.0,0.0,16,53.0,53.0,0.0,0.0006614303431169422,8.0,22.5,12115.75,31.720116902956562,-0.4019531213900287
4,123100,GALAXY_SOUNDS_BLACK_HOLES,12118,20,12116.0,33.0,,,12133,20,12135.0,33.0,,,12125.5,0.0,15,53.0,53.0,0.0,0.001859043212426581,22.5,-1.0,12117.14,30.549564945807642,0.27365365152762466
4,123200,GALAXY_SOUNDS_BLACK_HOLES,12117,22,12115.0,31.0,,,12132,22,12134.0,31.0,,,12124.5,0.0,15,53.0,53.0,0.0,-8.247082594536881e-05,-1.0,-0.5,12118.41,29.468885355446876,0.20665864780917143
4,123300,GALAXY_SOUNDS_BLACK_HOLES,12116,21,12115.0,26.0,,,12132,21,12134.0,26.0,,,12124.0,0.0,16,47.0,47.0,0.0,-4.123881397166684e-05,-0.5,21.5,12119.56,28.50807977145771,0.15574531976881298
4,123400,GALAXY_SOUNDS_BLACK_HOLES,12138,16,12136.0,36.0,,,12153,16,12155.0,36.0,,,12145.5,0.0,15,52.0,52.0,0.0,0.001773342131309752,21.5,9.5,12120.82,28.227530345368848,0.8743237434531504
4,123500,GALAXY_SOUNDS_BLACK_HOLES,12147,23,12145.0,25.0,,,12163,23,12165.0,25.0,,,12155.0,0.0,16,48.0,48.0,0.0,0.0007821827014120597,9.5,-9.0,12122.23,28.136911990081096,1.1646622774934439
4,123600,GALAXY_SOUNDS_BLACK_HOLES,12138,24,12137.0,25.0,,,12154,24,12156.0,25.0,,,12146.0,0.0,16,49.0,49.0,0.0,-0.0007404360345536487,-9.0,7.5,12123.46,27.796057568253012,0.8109063648560257
4,123700,GALAXY_SOUNDS_BLACK_HOLES,12146,20,12144.0,25.0,,,12161,20,12163.0,25.0,,,12153.5,0.0,15,45.0,45.0,0.0,0.0006174872385971142,7.5,13.0,12124.67,27.759831867597676,1.0385509587200128
4,123800,GALAXY_SOUNDS_BLACK_HOLES,12159,20,12157.0,25.0,,,12174,20,12176.0,25.0,,,12166.5,0.0,15,45.0,45.0,0.0,0.0010696507179002168,13.0,10.5,12125.8,28.295272555513932,1.4384028257776746
4,123900,GALAXY_SOUNDS_BLACK_HOLES,12169,20,12167.0,33.0,,,12185,20,12187.0,33.0,,,12177.0,0.0,16,53.0,53.0,0.0,0.0008630255208974535,10.5,17.0,12127.05,29.153403204062506,1.7133505700988017
4,124000,GALAXY_SOUNDS_BLACK_HOLES,12186,19,12184.0,32.0,,,12202,19,12204.0,32.0,,,12194.0,0.0,16,51.0,51.0,0.0,0.001396074566806238,17.0,18.0,12128.9,30.406933956985114,2.140959035596732
4,124100,GALAXY_SOUNDS_BLACK_HOLES,12204,19,12202.0,29.0,,,12220,19,12222.0,29.0,,,12212.0,0.0,16,48.0,48.0,0.0,0.0014761358044939055,18.0,5.5,12131.23,32.20568621379324,2.5079422144219916
4,124200,GALAXY_SOUNDS_BLACK_HOLES,12210,18,12208.0,30.0,,,12225,18,12227.0,30.0,,,12217.5,0.0,15,48.0,48.0,0.0,0.000450376678676756,5.5,-4.5,12133.97,33.599290869755514,2.4860643733165926
4,124300,GALAXY_SOUNDS_BLACK_HOLES,12205,22,12203.0,30.0,,,12221,22,12222.0,30.0,,,12213.0,0.0,16,52.0,52.0,0.0,-0.00036832412523024605,-4.5,-1.0,12136.44,34.78206786419912,2.2011342252253505
4,124400,GALAXY_SOUNDS_BLACK_HOLES,12204,15,12202.0,29.0,,,12220,15,12222.0,29.0,,,12212.0,0.0,16,44.0,44.0,0.0,-8.18799639727974e-05,-1.0,-7.0,12138.67,35.98435175795845,2.037830235021031
4,124500,GALAXY_SOUNDS_BLACK_HOLES,12197,16,12195.0,28.0,,,12213,16,12215.0,28.0,,,12205.0,0.0,16,44.0,44.0,0.0,-0.0005732066819521542,-7.0,-5.0,12140.99,36.45300161224935,1.755959651303196
4,124600,GALAXY_SOUNDS_BLACK_HOLES,12192,23,12190.0,25.0,,,12208,23,12209.0,25.0,,,12200.0,0.0,16,48.0,48.0,0.0,-0.0004096681687832948,-5.0,-1.0,12143.34,36.39276111037274,1.5569030288237873
4,124700,GALAXY_SOUNDS_BLACK_HOLES,12191,23,12189.0,33.0,,,12207,23,12209.0,33.0,,,12199.0,0.0,16,56.0,56.0,0.0,-8.196721311470867e-05,-1.0,-4.0,12145.46,36.48774465784868,1.4673419939229972
4,124800,GALAXY_SOUNDS_BLACK_HOLES,12187,14,12185.0,29.0,,,12203,14,12205.0,29.0,,,12195.0,0.0,16,43.0,43.0,0.0,-0.00032789572915814524,-4.0,-11.0,12147.23,36.70514199661907,1.3014525323018926
4,124900,GALAXY_SOUNDS_BLACK_HOLES,12176,14,12174.0,35.0,,,12192,14,12194.0,35.0,,,12184.0,0.0,16,49.0,49.0,0.0,-0.0009020090200901887,-11.0,1.0,12149.19,35.97815238435779,0.967531618303274
4,125000,GALAXY_SOUNDS_BLACK_HOLES,12177,13,12176.0,35.0,,,12193,13,12195.0,35.0,,,12185.0,0.0,16,48.0,48.0,0.0,8.20748522651904e-05,1.0,11.5,12151.08,35.30802649124488,0.9606880749455371
4,125100,GALAXY_SOUNDS_BLACK_HOLES,12189,23,12187.0,37.0,,,12204,23,12206.0,37.0,,,12196.5,0.0,15,60.0,60.0,0.0,0.0009437833401724216,11.5,1.5,12153.08,34.98401384207455,1.2411383152318483
4,125200,GALAXY_SOUNDS_BLACK_HOLES,12190,17,12188.0,26.0,,,12206,17,12208.0,26.0,,,12198.0,0.0,16,43.0,43.0,0.0,0.00012298610257044373,1.5,9.0,12154.95,34.83287357720309,1.2359014798071097
4,125300,GALAXY_SOUNDS_BLACK_HOLES,12199,19,12197.0,26.0,,,12215,19,12216.0,26.0,,,12207.0,0.0,16,45.0,45.0,0.0,0.0007378258730939002,9.0,3.0,12156.65,35.26347621994872,1.427822931748207
4,125400,GALAXY_SOUNDS_BLACK_HOLES,12202,14,12200.0,35.0,,,12218,14,12219.0,35.0,,,12210.0,0.0,16,49.0,49.0,0.0,0.0002457606291472736,3.0,3.0,12158.59,35.4806198898505,1.4489600283084703
4,125500,GALAXY_SOUNDS_BLACK_HOLES,12205,19,12203.0,37.0,,,12221,19,12223.0,37.0,,,12213.0,0.0,16,56.0,56.0,0.0,0.00024570024570014226,3.0,-13.0,12160.39,35.91845782126439,1.4647065378417916
4,125600,GALAXY_SOUNDS_BLACK_HOLES,12192,19,12190.0,26.0,,,12208,19,12210.0,26.0,,,12200.0,0.0,16,45.0,45.0,0.0,-0.0010644395316465882,-13.0,-8.5,12161.79,36.07363359615237,1.059222379086165
4,125700,GALAXY_SOUNDS_BLACK_HOLES,12184,23,12182.0,36.0,,,12199,23,12201.0,36.0,,,12191.5,0.0,15,59.0,59.0,0.0,-0.0006967213114753568,-8.5,10.0,12162.81,36.180230536106784,0.792974493939964
4,125800,GALAXY_SOUNDS_BLACK_HOLES,12194,16,12192.0,29.0,,,12209,16,12211.0,29.0,,,12201.5,0.0,15,45.0,45.0,0.0,0.0008202436123527779,10.0,1.5,12163.7,36.579519194530484,1.0333651407220048
4,125900,GALAXY_SOUNDS_BLACK_HOLES,12195,23,12194.0,37.0,,,12211,23,12213.0,37.0,,,12203.0,0.0,16,60.0,60.0,0.0,0.00012293570462640346,1.5,9.0,12164.38,36.9937336118413,1.0439605908725835
4,126000,GALAXY_SOUNDS_BLACK_HOLES,12204,16,12202.0,34.0,,,12220,16,12222.0,34.0,,,12212.0,0.0,16,50.0,50.0,0.0,0.0007375235597804064,9.0,-21.0,12165.14,37.58107426445455,1.2469042175391551
4,126100,GALAXY_SOUNDS_BLACK_HOLES,12183,21,12182.0,29.0,,,12199,21,12201.0,29.0,,,12191.0,0.0,16,50.0,50.0,0.0,-0.0017196200458565736,-21.0,8.5,12165.58,37.75557263927341,0.6732780944119
4,126200,GALAXY_SOUNDS_BLACK_HOLES,12192,13,12190.0,27.0,,,12207,13,12209.0,27.0,,,12199.5,0.0,15,40.0,40.0,0.0,0.0006972356656549383,8.5,11.5,12166.11,38.04673415163504,0.8776048915768634
4,126300,GALAXY_SOUNDS_BLACK_HOLES,12203,25,12202.0,34.0,,,12219,25,12221.0,34.0,,,12211.0,0.0,16,59.0,59.0,0.0,0.000942661584491189,11.5,18.5,12167.27,38.52009944480809,1.1352514824801079
4,126400,GALAXY_SOUNDS_BLACK_HOLES,12222,19,12220.0,32.0,,,12237,19,12239.0,32.0,,,12229.5,0.0,15,51.0,51.0,0.0,0.001515027434280558,18.5,-10.5,12168.86,39.42288261254983,1.5381929473796359
4,126500,GALAXY_SOUNDS_BLACK_HOLES,12211,18,12210.0,33.0,,,12227,18,12229.0,33.0,,,12219.0,0.0,16,51.0,51.0,0.0,-0.000858579663927439,-10.5,13.0,12169.92,40.051925480648556,1.2254092508914052
4,126600,GALAXY_SOUNDS_BLACK_HOLES,12224,21,12222.0,34.0,,,12240,21,12242.0,34.0,,,12232.0,0.0,16,55.0,55.0,0.0,0.0010639168508062014,13.0,-8.5,12171.23,40.99778615244201,1.4822751592985883
4,126700,GALAXY_SOUNDS_BLACK_HOLES,12220,14,12218.0,37.0,,,12227,3,12235.0,14.0,12237.0,37.0,12223.5,0.0,7,51.0,54.0,-0.02857142857142857,-0.0006948986265532531,-8.5,-1.5,12172.65,41.56151698255528,1.22348758399131
4,126800,GALAXY_SOUNDS_BLACK_HOLES,12214,16,12212.0,26.0,,,12230,16,12232.0,26.0,,,12222.0,0.0,16,42.0,42.0,0.0,-0.00012271444348999072,-1.5,-16.0,12173.89,42.097831879959486,1.1428141985360336
4,126900,GALAXY_SOUNDS_BLACK_HOLES,12198,24,12196.0,30.0,,,12214,24,12216.0,30.0,,,12206.0,0.0,16,54.0,54.0,0.0,-0.0013091147111765622,-16.0,13.5,12175.32,41.94660843497942,0.7314059740385622
4,127000,GALAXY_SOUNDS_BLACK_HOLES,12212,12,12210.0,30.0,,,12227,12,12229.0,30.0,,,12219.5,0.0,15,42.0,42.0,0.0,0.0011060134360150187,13.5,-4.0,12176.91,42.086971419659044,1.0119521211285385
4,127100,GALAXY_SOUNDS_BLACK_HOLES,12208,18,12206.0,37.0,,,12223,18,12225.0,37.0,,,12215.5,0.0,15,55.0,55.0,0.0,-0.0003273456360735061,-4.0,3.5,12178.58,41.92490370930361,0.8806221775962507
4,127200,GALAXY_SOUNDS_BLACK_HOLES,12211,21,12210.0,28.0,,,12227,21,12229.0,28.0,,,12219.0,0.0,16,49.0,49.0,0.0,0.0002865212230362957,3.5,17.0,12180.25,41.836812468985634,0.9262177903425616
4,127300,GALAXY_SOUNDS_BLACK_HOLES,12228,20,12226.0,28.0,,,12244,20,12246.0,28.0,,,12236.0,0.0,16,48.0,48.0,0.0,0.0013912758818233062,17.0,14.0,12182.82,41.21889798423273,1.2901849054854155
4,127400,GALAXY_SOUNDS_BLACK_HOLES,12242,24,12240.0,32.0,,,12258,24,12259.0,32.0,,,12250.0,0.0,16,56.0,56.0,0.0,0.0011441647597254523,14.0,-5.0,12185.34,41.400660548979836,1.5618108296485418
