day,timestamp,cash,inventory_value,total_pnl,conversions,position_ASH_COATED_OSMIUM,mid_ASH_COATED_OSMIUM,mtm_ASH_COATED_OSMIUM,cash_ASH_COATED_OSMIUM,pnl_ASH_COATED_OSMIUM,position_INTARIAN_PEPPER_ROOT,mid_INTARIAN_PEPPER_ROOT,mtm_INTARIAN_PEPPER_ROOT,cash_INTARIAN_PEPPER_ROOT,pnl_INTARIAN_PEPPER_ROOT
-1,395800,-800577.0,911680.0,111103.0,0,0,10007.5,0.0,0.0,0.0,80,11396.0,911680.0,0.0,911680.0
-1,395900,-800577.0,911560.0,110983.0,0,0,10006.0,0.0,0.0,0.0,80,11394.5,911560.0,0.0,911560.0
-1,396000,-800577.0,911800.0,111223.0,0,0,10008.0,0.0,0.0,0.0,80,11397.5,911800.0,0.0,911800.0
-1,396100,-800577.0,911680.0,111103.0,0,0,10009.0,0.0,0.0,0.0,80,11396.0,911680.0,0.0,911680.0
-1,396200,-800577.0,911680.0,111103.0,0,0,10006.0,0.0,0.0,0.0,80,11396.0,911680.0,0.0,911680.0
-1,396300,-800577.0,911680.0,111103.0,0,0,10006.0,0.0,0.0,0.0,80,11396.0,911680.0,0.0,911680.0
-1,396400,-800577.0,911600.0,111023.0,0,0,10006.0,0.0,0.0,0.0,80,11395.0,911600.0,0.0,911600.0
-1,396500,-800577.0,911720.0,111143.0,0,0,10007.5,0.0,0.0,0.0,80,11396.5,911720.0,0.0,911720.0
-1,396600,-800577.0,911720.0,111143.0,0,0,10006.0,0.0,0.0,0.0,80,11396.5,911720.0,0.0,911720.0
-1,396700,-800577.0,911760.0,111183.0,0,0,10006.0,0.0,0.0,0.0,80,11397.0,911760.0,0.0,911760.0
-1,396800,-800577.0,911280.0,110703.0,0,0,10004.5,0.0,0.0,0.0,80,11391.0,911280.0,0.0,911280.0
-1,396900,-800577.0,911760.0,111183.0,0,0,10006.0,0.0,0.0,0.0,80,11397.0,911760.0,0.0,911760.0
-1,397000,-800577.0,911760.0,111183.0,0,0,10006.0,0.0,0.0,0.0,80,11397.0,911760.0,0.0,911760.0
-1,397100,-800577.0,911760.0,111183.0,0,0,10006.0,0.0,0.0,0.0,80,11397.0,911760.0,0.0,911760.0
-1,397200,-800577.0,911760.0,111183.0,0,0,10002.0,0.0,0.0,0.0,80,11397.0,911760.0,0.0,911760.0
-1,397300,-800577.0,911640.0,111063.0,0,0,10006.0,0.0,0.0,0.0,80,11395.5,911640.0,0.0,911640.0
-1,397400,-800577.0,911800.0,111223.0,0,0,10006.0,0.0,0.0,0.0,80,11397.5,911800.0,0.0,911800.0
-1,397500,-800577.0,911600.0,111023.0,0,0,9998.0,0.0,0.0,0.0,80,11395.0,911600.0,0.0,911600.0
-1,397600,-800577.0,912200.0,111623.0,0,0,10006.5,0.0,0.0,0.0,80,11402.5,912200.0,0.0,912200.0
-1,397700,-800577.0,911840.0,111263.0,0,0,9998.0,0.0,0.0,0.0,80,11398.0,911840.0,0.0,911840.0
-1,397800,-800577.0,911840.0,111263.0,0,0,10005.0,0.0,0.0,0.0,80,11398.0,911840.0,0.0,911840.0
-1,397900,-800577.0,911840.0,111263.0,0,0,10005.0,0.0,0.0,0.0,80,11398.0,911840.0,0.0,911840.0
-1,398000,-800577.0,911720.0,111143.0,0,0,10007.0,0.0,0.0,0.0,80,11396.5,911720.0,0.0,911720.0
-1,398100,-800577.0,911840.0,111263.0,0,0,10008.0,0.0,0.0,0.0,80,11398.0,911840.0,0.0,911840.0
-1,398200,-800577.0,911720.0,111143.0,0,0,10014.0,0.0,0.0,0.0,80,11396.5,911720.0,0.0,911720.0
-1,398300,-800577.0,911720.0,111143.0,0,0,10007.0,0.0,0.0,0.0,80,11396.5,911720.0,0.0,911720.0
-1,398400,-800577.0,911760.0,111183.0,0,0,10001.5,0.0,0.0,0.0,80,11397.0,911760.0,0.0,911760.0
-1,398500,-800577.0,911880.0,111303.0,0,0,10007.0,0.0,0.0,0.0,80,11398.5,911880.0,0.0,911880.0
-1,398600,-800577.0,912000.0,111423.0,0,0,10007.0,0.0,0.0,0.0,80,11400.0,912000.0,0.0,912000.0
-1,398700,-800577.0,911920.0,111343.0,0,0,10008.5,0.0,0.0,0.0,80,11399.0,911920.0,0.0,911920.0
-1,398800,-800577.0,911520.0,110943.0,0,0,10006.0,0.0,0.0,0.0,80,11394.0,911520.0,0.0,911520.0
-1,398900,-800577.0,911520.0,110943.0,0,0,10006.5,0.0,0.0,0.0,80,11394.0,911520.0,0.0,911520.0
-1,399000,-800577.0,911520.0,110943.0,0,0,10007.5,0.0,0.0,0.0,80,11394.0,911520.0,0.0,911520.0
-1,399100,-800577.0,911920.0,111343.0,0,0,10015.0,0.0,0.0,0.0,80,11399.0,911920.0,0.0,911920.0
-1,399200,-800577.0,912400.0,111823.0,0,0,10007.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,399300,-800577.0,911920.0,111343.0,0,0,10007.0,0.0,0.0,0.0,80,11399.0,911920.0,0.0,911920.0
-1,399400,-800577.0,912040.0,111463.0,0,0,10007.0,0.0,0.0,0.0,80,11400.5,912040.0,0.0,912040.0
-1,399500,-800577.0,912080.0,111503.0,0,0,10007.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,399600,-800577.0,911960.0,111383.0,0,0,10009.0,0.0,0.0,0.0,80,11399.5,911960.0,0.0,911960.0
-1,399700,-800577.0,912000.0,111423.0,0,0,10007.0,0.0,0.0,0.0,80,11400.0,912000.0,0.0,912000.0
-1,399800,-800577.0,912000.0,111423.0,0,0,10007.0,0.0,0.0,0.0,80,11400.0,912000.0,0.0,912000.0
-1,399900,-800577.0,912120.0,111543.0,0,0,10007.0,0.0,0.0,0.0,80,11401.5,912120.0,0.0,912120.0
-1,400000,-800577.0,912000.0,111423.0,0,0,10007.0,0.0,0.0,0.0,80,11400.0,912000.0,0.0,912000.0
-1,400100,-800577.0,912000.0,111423.0,0,0,10005.5,0.0,0.0,0.0,80,11400.0,912000.0,0.0,912000.0
-1,400200,-800577.0,912000.0,111423.0,0,0,10007.0,0.0,0.0,0.0,80,11400.0,912000.0,0.0,912000.0
-1,400300,-800577.0,912360.0,111783.0,0,0,10006.0,0.0,0.0,0.0,80,11404.5,912360.0,0.0,912360.0
-1,400400,-800577.0,912040.0,111463.0,0,0,10007.0,0.0,0.0,0.0,80,11400.5,912040.0,0.0,912040.0
-1,400500,-800577.0,912040.0,111463.0,0,0,10007.0,0.0,0.0,0.0,80,11400.5,912040.0,0.0,912040.0
-1,400600,-800577.0,911960.0,111383.0,0,0,10007.0,0.0,0.0,0.0,80,11399.5,911960.0,0.0,911960.0
-1,400700,-800577.0,912080.0,111503.0,0,0,10007.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,400800,-800577.0,911560.0,110983.0,0,0,10007.0,0.0,0.0,0.0,80,11394.5,911560.0,0.0,911560.0
-1,400900,-800577.0,912080.0,111503.0,0,0,10006.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,401000,-800577.0,912080.0,111503.0,0,0,10007.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,401100,-800577.0,912080.0,111503.0,0,0,10008.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,401200,-800577.0,912080.0,111503.0,0,0,10008.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,401300,-800577.0,911600.0,111023.0,0,0,10006.0,0.0,0.0,0.0,80,11395.0,911600.0,0.0,911600.0
-1,401400,-800577.0,912120.0,111543.0,0,0,10017.0,0.0,0.0,0.0,80,11401.5,912120.0,0.0,912120.0
-1,401500,-800577.0,912120.0,111543.0,0,0,10007.0,0.0,0.0,0.0,80,11401.5,912120.0,0.0,912120.0
-1,401600,-800577.0,912120.0,111543.0,0,0,10009.0,0.0,0.0,0.0,80,11401.5,912120.0,0.0,912120.0
-1,401700,-800577.0,912040.0,111463.0,0,0,10007.5,0.0,0.0,0.0,80,11400.5,912040.0,0.0,912040.0
-1,401800,-800577.0,912160.0,111583.0,0,0,10007.5,0.0,0.0,0.0,80,11402.0,912160.0,0.0,912160.0
-1,401900,-800577.0,912160.0,111583.0,0,0,10015.0,0.0,0.0,0.0,80,11402.0,912160.0,0.0,912160.0
-1,402000,-800577.0,912040.0,111463.0,0,0,10006.0,0.0,0.0,0.0,80,11400.5,912040.0,0.0,912040.0
-1,402100,-800577.0,912160.0,111583.0,0,0,10006.0,0.0,0.0,0.0,80,11402.0,912160.0,0.0,912160.0
-1,402200,-800577.0,912160.0,111583.0,0,0,10005.5,0.0,0.0,0.0,80,11402.0,912160.0,0.0,912160.0
-1,402300,-800577.0,912560.0,111983.0,0,0,10007.0,0.0,0.0,0.0,80,11407.0,912560.0,0.0,912560.0
-1,402400,-800577.0,912080.0,111503.0,0,0,10002.5,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,402500,-800577.0,912200.0,111623.0,0,0,10006.0,0.0,0.0,0.0,80,11402.5,912200.0,0.0,912200.0
-1,402600,-800577.0,912200.0,111623.0,0,0,10002.5,0.0,0.0,0.0,80,11402.5,912200.0,0.0,912200.0
-1,402700,-800577.0,912320.0,111743.0,0,0,10004.0,0.0,0.0,0.0,80,11404.0,912320.0,0.0,912320.0
-1,402800,-800577.0,912240.0,111663.0,0,0,10004.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,402900,-800577.0,912240.0,111663.0,0,0,10002.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,403000,-800577.0,912240.0,111663.0,0,0,10004.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,403100,-800577.0,912240.0,111663.0,0,0,10005.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,403200,-800577.0,912240.0,111663.0,0,0,10013.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,403300,-800577.0,912280.0,111703.0,0,0,10005.0,0.0,0.0,0.0,80,11403.5,912280.0,0.0,912280.0
-1,403400,-800577.0,912160.0,111583.0,0,0,10005.0,0.0,0.0,0.0,80,11402.0,912160.0,0.0,912160.0
-1,403500,-800577.0,912280.0,111703.0,0,0,10006.5,0.0,0.0,0.0,80,11403.5,912280.0,0.0,912280.0
-1,403600,-800577.0,912200.0,111623.0,0,0,10008.0,0.0,0.0,0.0,80,11402.5,912200.0,0.0,912200.0
-1,403700,-800577.0,912280.0,111703.0,0,0,10005.0,0.0,0.0,0.0,80,11403.5,912280.0,0.0,912280.0
-1,403800,-800577.0,912200.0,111623.0,0,0,10004.0,0.0,0.0,0.0,80,11402.5,912200.0,0.0,912200.0
-1,403900,-800577.0,912320.0,111743.0,0,0,10004.0,0.0,0.0,0.0,80,11404.0,912320.0,0.0,912320.0
-1,404000,-800577.0,912800.0,112223.0,0,0,10004.0,0.0,0.0,0.0,80,11410.0,912800.0,0.0,912800.0
-1,404100,-800577.0,912320.0,111743.0,0,0,10004.0,0.0,0.0,0.0,80,11404.0,912320.0,0.0,912320.0
-1,404200,-800577.0,912040.0,111463.0,0,0,10003.0,0.0,0.0,0.0,80,11400.5,912040.0,0.0,912040.0
-1,404300,-800577.0,912360.0,111783.0,0,0,10012.0,0.0,0.0,0.0,80,11404.5,912360.0,0.0,912360.0
-1,404400,-800577.0,912360.0,111783.0,0,0,10002.5,0.0,0.0,0.0,80,11404.5,912360.0,0.0,912360.0
-1,404500,-800577.0,912240.0,111663.0,0,0,10004.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,404600,-800577.0,912880.0,112303.0,0,0,10002.5,0.0,0.0,0.0,80,11411.0,912880.0,0.0,912880.0
-1,404700,-800577.0,912360.0,111783.0,0,0,10004.0,0.0,0.0,0.0,80,11404.5,912360.0,0.0,912360.0
-1,404800,-800577.0,912400.0,111823.0,0,0,10003.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,404900,-800577.0,912400.0,111823.0,0,0,10004.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,405000,-800577.0,912400.0,111823.0,0,0,9996.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,405100,-800577.0,912400.0,111823.0,0,0,10004.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,405200,-800577.0,912400.0,111823.0,0,0,10004.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,405300,-800577.0,912400.0,111823.0,0,0,9995.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,405400,-800577.0,912240.0,111663.0,0,0,10003.0,0.0,0.0,0.0,80,11403.0,912240.0,0.0,912240.0
-1,405500,-800577.0,912440.0,111863.0,0,0,10001.5,0.0,0.0,0.0,80,11405.5,912440.0,0.0,912440.0
-1,405600,-800577.0,912440.0,111863.0,0,0,9997.0,0.0,0.0,0.0,80,11405.5,912440.0,0.0,912440.0
-1,405700,-800577.0,912440.0,111863.0,0,0,10002.0,0.0,0.0,0.0,80,11405.5,912440.0,0.0,912440.0
-1,405800,-800577.0,912360.0,111783.0,0,0,10002.5,0.0,0.0,0.0,80,11404.5,912360.0,0.0,912360.0
-1,405900,-800577.0,912480.0,111903.0,0,0,10001.5,0.0,0.0,0.0,80,11406.0,912480.0,0.0,912480.0
-1,406000,-800577.0,912480.0,111903.0,0,0,10002.0,0.0,0.0,0.0,80,11406.0,912480.0,0.0,912480.0
-1,406100,-800577.0,912480.0,111903.0,0,0,10002.5,0.0,0.0,0.0,80,11406.0,912480.0,0.0,912480.0
-1,406200,-800577.0,912360.0,111783.0,0,0,10002.0,0.0,0.0,0.0,80,11404.5,912360.0,0.0,912360.0
-1,406300,-800577.0,912520.0,111943.0,0,0,10001.0,0.0,0.0,0.0,80,11406.5,912520.0,0.0,912520.0
-1,406400,-800577.0,912400.0,111823.0,0,0,10002.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,406500,-800577.0,912520.0,111943.0,0,0,10002.0,0.0,0.0,0.0,80,11406.5,912520.0,0.0,912520.0
-1,406600,-800577.0,912520.0,111943.0,0,0,10002.0,0.0,0.0,0.0,80,11406.5,912520.0,0.0,912520.0
-1,406700,-800577.0,912440.0,111863.0,0,0,10002.0,0.0,0.0,0.0,80,11405.5,912440.0,0.0,912440.0
-1,406800,-800577.0,912440.0,111863.0,0,0,10002.0,0.0,0.0,0.0,80,11405.5,912440.0,0.0,912440.0
-1,406900,-800577.0,912560.0,111983.0,0,0,10004.5,0.0,0.0,0.0,80,11407.0,912560.0,0.0,912560.0
-1,407000,-800577.0,913040.0,112463.0,0,0,10000.5,0.0,0.0,0.0,80,11413.0,913040.0,0.0,913040.0
-1,407100,-800577.0,912080.0,111503.0,0,0,10000.5,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,407200,-800577.0,912560.0,111983.0,0,0,10009.0,0.0,0.0,0.0,80,11407.0,912560.0,0.0,912560.0
-1,407300,-800577.0,912960.0,112383.0,0,0,10001.5,0.0,0.0,0.0,80,11412.0,912960.0,0.0,912960.0
-1,407400,-800577.0,912080.0,111503.0,0,0,10002.0,0.0,0.0,0.0,80,11401.0,912080.0,0.0,912080.0
-1,407500,-800577.0,912600.0,112023.0,0,0,10002.5,0.0,0.0,0.0,80,11407.5,912600.0,0.0,912600.0
-1,407600,-800577.0,913120.0,112543.0,0,0,10001.0,0.0,0.0,0.0,80,11414.0,913120.0,0.0,913120.0
-1,407700,-800577.0,912600.0,112023.0,0,0,9996.0,0.0,0.0,0.0,80,11407.5,912600.0,0.0,912600.0
-1,407800,-800577.0,912640.0,112063.0,0,0,10000.0,0.0,0.0,0.0,80,11408.0,912640.0,0.0,912640.0
-1,407900,-800577.0,912640.0,112063.0,0,0,10002.5,0.0,0.0,0.0,80,11408.0,912640.0,0.0,912640.0
-1,408000,-800577.0,912640.0,112063.0,0,0,9999.5,0.0,0.0,0.0,80,11408.0,912640.0,0.0,912640.0
-1,408100,-800577.0,912760.0,112183.0,0,0,10001.0,0.0,0.0,0.0,80,11409.5,912760.0,0.0,912760.0
-1,408200,-800577.0,912160.0,111583.0,0,0,10001.0,0.0,0.0,0.0,80,11402.0,912160.0,0.0,912160.0
-1,408300,-800577.0,912680.0,112103.0,0,0,10001.0,0.0,0.0,0.0,80,11408.5,912680.0,0.0,912680.0
-1,408400,-800577.0,912760.0,112183.0,0,0,10001.0,0.0,0.0,0.0,80,11409.5,912760.0,0.0,912760.0
-1,408500,-800577.0,912680.0,112103.0,0,0,10001.0,0.0,0.0,0.0,80,11408.5,912680.0,0.0,912680.0
-1,408600,-800577.0,912600.0,112023.0,0,0,9999.5,0.0,0.0,0.0,80,11407.5,912600.0,0.0,912600.0
-1,408700,-800577.0,912680.0,112103.0,0,0,10001.0,0.0,0.0,0.0,80,11408.5,912680.0,0.0,912680.0
-1,408800,-800577.0,912720.0,112143.0,0,0,10001.0,0.0,0.0,0.0,80,11409.0,912720.0,0.0,912720.0
-1,408900,-800577.0,912600.0,112023.0,0,0,10000.0,0.0,0.0,0.0,80,11407.5,912600.0,0.0,912600.0
-1,409000,-800577.0,912600.0,112023.0,0,0,10001.0,0.0,0.0,0.0,80,11407.5,912600.0,0.0,912600.0
-1,409100,-800577.0,912720.0,112143.0,0,0,10001.0,0.0,0.0,0.0,80,11409.0,912720.0,0.0,912720.0
-1,409200,-800577.0,912840.0,112263.0,0,0,9999.5,0.0,0.0,0.0,80,11410.5,912840.0,0.0,912840.0
-1,409300,-800577.0,912200.0,111623.0,0,0,10001.0,0.0,0.0,0.0,80,11402.5,912200.0,0.0,912200.0
-1,409400,-800577.0,912760.0,112183.0,0,0,10002.0,0.0,0.0,0.0,80,11409.5,912760.0,0.0,912760.0
-1,409500,-800577.0,912760.0,112183.0,0,0,10002.0,0.0,0.0,0.0,80,11409.5,912760.0,0.0,912760.0
-1,409600,-800577.0,912760.0,112183.0,0,0,10003.5,0.0,0.0,0.0,80,11409.5,912760.0,0.0,912760.0
-1,409700,-800577.0,912760.0,112183.0,0,0,10001.0,0.0,0.0,0.0,80,11409.5,912760.0,0.0,912760.0
-1,409800,-800577.0,912800.0,112223.0,0,0,10001.0,0.0,0.0,0.0,80,11410.0,912800.0,0.0,912800.0
-1,409900,-800577.0,912800.0,112223.0,0,0,10001.0,0.0,0.0,0.0,80,11410.0,912800.0,0.0,912800.0
-1,410000,-800577.0,912680.0,112103.0,0,0,10001.0,0.0,0.0,0.0,80,11408.5,912680.0,0.0,912680.0
-1,410100,-800577.0,912800.0,112223.0,0,0,10002.0,0.0,0.0,0.0,80,11410.0,912800.0,0.0,912800.0
-1,410200,-800577.0,912800.0,112223.0,0,0,10002.0,0.0,0.0,0.0,80,11410.0,912800.0,0.0,912800.0
-1,410300,-800577.0,912840.0,112263.0,0,0,10001.0,0.0,0.0,0.0,80,11410.5,912840.0,0.0,912840.0
-1,410400,-800577.0,912840.0,112263.0,0,0,10009.0,0.0,0.0,0.0,80,11410.5,912840.0,0.0,912840.0
-1,410500,-800577.0,912840.0,112263.0,0,0,10002.0,0.0,0.0,0.0,80,11410.5,912840.0,0.0,912840.0
-1,410600,-800577.0,912840.0,112263.0,0,0,10000.0,0.0,0.0,0.0,80,11410.5,912840.0,0.0,912840.0
-1,410700,-800577.0,913360.0,112783.0,0,0,10000.0,0.0,0.0,0.0,80,11417.0,913360.0,0.0,913360.0
-1,410800,-800577.0,912880.0,112303.0,0,0,10002.5,0.0,0.0,0.0,80,11411.0,912880.0,0.0,912880.0
-1,410900,-800577.0,912880.0,112303.0,0,0,10000.0,0.0,0.0,0.0,80,11411.0,912880.0,0.0,912880.0
-1,411000,-800577.0,912880.0,112303.0,0,0,10002.0,0.0,0.0,0.0,80,11411.0,912880.0,0.0,912880.0
-1,411100,-800577.0,912880.0,112303.0,0,0,9999.5,0.0,0.0,0.0,80,11411.0,912880.0,0.0,912880.0
-1,411200,-800577.0,912880.0,112303.0,0,0,10002.5,0.0,0.0,0.0,80,11411.0,912880.0,0.0,912880.0
-1,411300,-800577.0,912920.0,112343.0,0,0,10001.0,0.0,0.0,0.0,80,11411.5,912920.0,0.0,912920.0
-1,411400,-800577.0,912800.0,112223.0,0,0,10002.0,0.0,0.0,0.0,80,11410.0,912800.0,0.0,912800.0
-1,411500,-800577.0,912920.0,112343.0,0,0,10000.0,0.0,0.0,0.0,80,11411.5,912920.0,0.0,912920.0
-1,411600,-800577.0,912400.0,111823.0,0,0,10009.0,0.0,0.0,0.0,80,11405.0,912400.0,0.0,912400.0
-1,411700,-800577.0,912920.0,112343.0,0,0,10002.5,0.0,0.0,0.0,80,11411.5,912920.0,0.0,912920.0
-1,411800,-800577.0,912960.0,112383.0,0,0,10001.0,0.0,0.0,0.0,80,11412.0,912960.0,0.0,912960.0
-1,411900,-800577.0,912960.0,112383.0,0,0,10001.0,0.0,0.0,0.0,80,11412.0,912960.0,0.0,912960.0
-1,412000,-800577.0,913080.0,112503.0,0,0,10001.0,0.0,0.0,0.0,80,11413.5,913080.0,0.0,913080.0
-1,412100,-800577.0,912960.0,112383.0,0,0,10001.0,0.0,0.0,0.0,80,11412.0,912960.0,0.0,912960.0
-1,412200,-800577.0,912960.0,112383.0,0,0,10001.0,0.0,0.0,0.0,80,11412.0,912960.0,0.0,912960.0
-1,412300,-800577.0,913080.0,112503.0,0,0,10000.0,0.0,0.0,0.0,80,11413.5,913080.0,0.0,913080.0
-1,412400,-800577.0,913000.0,112423.0,0,0,10000.0,0.0,0.0,0.0,80,11412.5,913000.0,0.0,913000.0
-1,412500,-800577.0,913000.0,112423.0,0,0,10001.0,0.0,0.0,0.0,80,11412.5,913000.0,0.0,913000.0
-1,412600,-800577.0,913000.0,112423.0,0,0,10001.0,0.0,0.0,0.0,80,11412.5,913000.0,0.0,913000.0
-1,412700,-800577.0,912480.0,111903.0,0,0,10001.0,0.0,0.0,0.0,80,11406.0,912480.0,0.0,912480.0
-1,412800,-800577.0,913040.0,112463.0,0,0,10002.0,0.0,0.0,0.0,80,11413.0,913040.0,0.0,913040.0
-1,412900,-800577.0,913040.0,112463.0,0,0,10002.0,0.0,0.0,0.0,80,11413.0,913040.0,0.0,913040.0
-1,413000,-800577.0,913040.0,112463.0,0,0,10010.0,0.0,0.0,0.0,80,11413.0,913040.0,0.0,913040.0
-1,413100,-800577.0,913040.0,112463.0,0,0,10002.0,0.0,0.0,0.0,80,11413.0,913040.0,0.0,913040.0
-1,413200,-800577.0,913040.0,112463.0,0,0,10001.0,0.0,0.0,0.0,80,11413.0,913040.0,0.0,913040.0
-1,413300,-800577.0,913080.0,112503.0,0,0,10002.0,0.0,0.0,0.0,80,11413.5,913080.0,0.0,913080.0
-1,413400,-800577.0,913080.0,112503.0,0,0,10001.0,0.0,0.0,0.0,80,11413.5,913080.0,0.0,913080.0
-1,413500,-800577.0,913080.0,112503.0,0,0,10001.0,0.0,0.0,0.0,80,11413.5,913080.0,0.0,913080.0
-1,413600,-800577.0,913000.0,112423.0,0,0,10001.0,0.0,0.0,0.0,80,11412.5,913000.0,0.0,913000.0
-1,413700,-800577.0,912560.0,111983.0,0,0,10001.0,0.0,0.0,0.0,80,11407.0,912560.0,0.0,912560.0
-1,413800,-800577.0,913120.0,112543.0,0,0,9993.0,0.0,0.0,0.0,80,11414.0,913120.0,0.0,913120.0
-1,413900,-800577.0,913240.0,112663.0,0,0,10001.0,0.0,0.0,0.0,80,11415.5,913240.0,0.0,913240.0
-1,414000,-800577.0,913120.0,112543.0,0,0,10001.0,0.0,0.0,0.0,80,11414.0,913120.0,0.0,913120.0
-1,414100,-800577.0,912720.0,112143.0,0,0,10001.0,0.0,0.0,0.0,80,11409.0,912720.0,0.0,912720.0
-1,414200,-800577.0,913120.0,112543.0,0,0,10001.0,0.0,0.0,0.0,80,11414.0,913120.0,0.0,913120.0
-1,414300,-800577.0,913160.0,112583.0,0,0,10000.0,0.0,0.0,0.0,80,11414.5,913160.0,0.0,913160.0
-1,414400,-800577.0,913160.0,112583.0,0,0,10001.0,0.0,0.0,0.0,80,11414.5,913160.0,0.0,913160.0
-1,414500,-800577.0,912640.0,112063.0,0,0,10002.0,0.0,0.0,0.0,80,11408.0,912640.0,0.0,912640.0
-1,414600,-800577.0,913160.0,112583.0,0,0,10002.0,0.0,0.0,0.0,80,11414.5,913160.0,0.0,913160.0
-1,414700,-800577.0,913160.0,112583.0,0,0,10002.0,0.0,0.0,0.0,80,11414.5,913160.0,0.0,913160.0
-1,414800,-800577.0,913200.0,112623.0,0,0,9998.5,0.0,0.0,0.0,80,11415.0,913200.0,0.0,913200.0
-1,414900,-800577.0,913200.0,112623.0,0,0,10002.0,0.0,0.0,0.0,80,11415.0,913200.0,0.0,913200.0
-1,415000,-800577.0,913200.0,112623.0,0,0,10000.5,0.0,0.0,0.0,80,11415.0,913200.0,0.0,913200.0
-1,415100,-800577.0,913200.0,112623.0,0,0,10002.0,0.0,0.0,0.0,80,11415.0,913200.0,0.0,913200.0
-1,415200,-800577.0,913080.0,112503.0,0,0,10003.0,0.0,0.0,0.0,80,11413.5,913080.0,0.0,913080.0
-1,415300,-800577.0,913240.0,112663.0,0,0,10010.0,0.0,0.0,0.0,80,11415.5,913240.0,0.0,913240.0
-1,415400,-800577.0,913240.0,112663.0,0,0,10002.0,0.0,0.0,0.0,80,11415.5,913240.0,0.0,913240.0
-1,415500,-800577.0,913240.0,112663.0,0,0,10003.0,0.0,0.0,0.0,80,11415.5,913240.0,0.0,913240.0
-1,415600,-800577.0,913240.0,112663.0,0,0,10000.0,0.0,0.0,0.0,80,11415.5,913240.0,0.0,913240.0
-1,415700,-800577.0,913240.0,112663.0,0,0,10000.0,0.0,0.0,0.0,80,11415.5,913240.0,0.0,913240.0
-1,415800,-800577.0,913280.0,112703.0,0,0,10005.0,0.0,0.0,0.0,80,11416.0,913280.0,0.0,913280.0
-1,415900,-800577.0,913280.0,112703.0,0,0,10002.0,0.0,0.0,0.0,80,11416.0,913280.0,0.0,913280.0
-1,416000,-800577.0,913280.0,112703.0,0,0,10003.0,0.0,0.0,0.0,80,11416.0,913280.0,0.0,913280.0
-1,416100,-800577.0,913280.0,112703.0,0,0,10003.0,0.0,0.0,0.0,80,11416.0,913280.0,0.0,913280.0
-1,416200,-800577.0,913280.0,112703.0,0,0,10003.0,0.0,0.0,0.0,80,11416.0,913280.0,0.0,913280.0
-1,416300,-800577.0,913320.0,112743.0,0,0,10003.0,0.0,0.0,0.0,80,11416.5,913320.0,0.0,913320.0
-1,416400,-800577.0,913320.0,112743.0,0,0,10004.0,0.0,0.0,0.0,80,11416.5,913320.0,0.0,913320.0
-1,416500,-800577.0,913440.0,112863.0,0,0,10003.0,0.0,0.0,0.0,80,11418.0,913440.0,0.0,913440.0
-1,416600,-800577.0,913320.0,112743.0,0,0,10004.0,0.0,0.0,0.0,80,11416.5,913320.0,0.0,913320.0
-1,416700,-800577.0,913320.0,112743.0,0,0,10003.0,0.0,0.0,0.0,80,11416.5,913320.0,0.0,913320.0
-1,416800,-800577.0,913360.0,112783.0,0,0,10003.0,0.0,0.0,0.0,80,11417.0,913360.0,0.0,913360.0
-1,416900,-800577.0,913360.0,112783.0,0,0,10004.0,0.0,0.0,0.0,80,11417.0,913360.0,0.0,913360.0
-1,417000,-800577.0,913360.0,112783.0,0,0,9995.0,0.0,0.0,0.0,80,11417.0,913360.0,0.0,913360.0
-1,417100,-800577.0,913360.0,112783.0,0,0,10003.0,0.0,0.0,0.0,80,11417.0,913360.0,0.0,913360.0
-1,417200,-800577.0,913360.0,112783.0,0,0,10002.0,0.0,0.0,0.0,80,11417.0,913360.0,0.0,913360.0
