timestamp,product,side,price,quantity,mode
387600,HYDROGEL_PACK,SELL,9977,7,cross
387600,VEV_5300,SELL,38,3,cross
387600,VEV_5300,BUY,40,3,cross
387700,HYDROGEL_PACK,SELL,9978,7,cross
387700,VEV_5300,SELL,38,3,cross
387700,VEV_5300,BUY,40,3,cross
387800,HYDROGEL_PACK,SELL,9975,7,cross
387800,VEV_5300,SELL,38,3,cross
387800,VEV_5300,BUY,40,3,cross
387900,HYDROGEL_PACK,SELL,9975,7,cross
387900,VEV_5300,SELL,38,3,cross
387900,VEV_5300,BUY,40,3,cross
388000,VEV_5300,SELL,38,3,cross
388000,VEV_5300,BUY,40,3,cross
388100,VEV_5300,SELL,38,3,cross
388100,VEV_5300,BUY,40,3,cross
388200,HYDROGEL_PACK,SELL,9975,7,cross
388200,VEV_5300,SELL,38,3,cross
388200,VEV_5300,BUY,40,3,cross
388300,VEV_5300,SELL,38,3,cross
388300,VEV_5300,BUY,40,3,cross
388400,VEV_5300,SELL,38,3,cross
388400,VEV_5300,BUY,40,3,cross
388500,VEV_5300,SELL,38,3,cross
388500,VEV_5300,BUY,40,3,cross
388600,VEV_5300,SELL,38,3,cross
388600,VEV_5300,BUY,40,3,cross
388700,VEV_5300,SELL,38,3,cross
388700,VEV_5300,BUY,39,3,cross
388800,VELVETFRUIT_EXTRACT,BUY,5238,7,cross
388800,VEV_5300,SELL,38,3,cross
388800,VEV_5300,BUY,39,3,cross
388900,VEV_5300,SELL,38,3,cross
388900,VEV_5300,BUY,40,3,cross
389000,VEV_5300,SELL,38,3,cross
389000,VEV_4000,BUY,1239,2,cross
389000,VEV_4500,BUY,739,2,cross
389400,VELVETFRUIT_EXTRACT,BUY,5239,19,cross
389600,VELVETFRUIT_EXTRACT,BUY,5239,2,passive
389600,VEV_4000,SELL,1248,1,passive
390300,VEV_4000,BUY,1239,3,cross
390300,VEV_4500,BUY,739,3,cross
391600,HYDROGEL_PACK,BUY,9986,7,cross
391800,HYDROGEL_PACK,SELL,9976,7,cross
392400,HYDROGEL_PACK,SELL,9990,1,passive
392400,HYDROGEL_PACK,SELL,9989,1,passive
393000,HYDROGEL_PACK,SELL,9979,7,cross
393300,HYDROGEL_PACK,SELL,9978,7,cross
397400,VELVETFRUIT_EXTRACT,BUY,5237,22,cross
397500,VELVETFRUIT_EXTRACT,BUY,5237,22,cross
397600,VELVETFRUIT_EXTRACT,BUY,5234,22,cross
397700,VELVETFRUIT_EXTRACT,BUY,5235,20,cross
398200,VEV_4000,BUY,1233,2,cross
398200,VEV_4500,BUY,733,2,cross
398400,VELVETFRUIT_EXTRACT,BUY,5234,7,cross
398400,VEV_4500,SELL,727,6,cross
398700,VELVETFRUIT_EXTRACT,BUY,5234,15,cross
398800,VELVETFRUIT_EXTRACT,BUY,5233,22,cross
401200,HYDROGEL_PACK,BUY,9982,7,cross
401200,HYDROGEL_PACK,BUY,9967,1,passive
401300,HYDROGEL_PACK,BUY,9983,7,cross
401400,HYDROGEL_PACK,BUY,9982,7,cross
401500,HYDROGEL_PACK,BUY,9983,7,cross
401600,HYDROGEL_PACK,BUY,9984,7,cross
401700,HYDROGEL_PACK,BUY,9983,7,cross
401800,HYDROGEL_PACK,BUY,9980,7,cross
401900,HYDROGEL_PACK,BUY,9981,7,cross
404400,VEV_4500,SELL,724,6,cross
408000,HYDROGEL_PACK,SELL,9975,7,cross
408000,HYDROGEL_PACK,SELL,9990,1,passive
409400,HYDROGEL_PACK,SELL,9987,1,passive
409400,HYDROGEL_PACK,SELL,9987,1,passive
409600,HYDROGEL_PACK,SELL,9975,7,cross
409700,HYDROGEL_PACK,SELL,9975,7,cross
409800,HYDROGEL_PACK,SELL,9976,7,cross
410100,HYDROGEL_PACK,SELL,9987,2,passive
410200,VEV_4000,BUY,1228,5,cross
410200,VEV_4500,BUY,728,5,cross
411500,VEV_4500,SELL,718,6,cross
412200,VEV_4000,SELL,1223,5,cross
412200,VEV_4500,SELL,723,5,cross
414900,VEV_4000,BUY,1226,3,cross
414900,VEV_4500,BUY,726,3,cross
415000,VEV_4000,SELL,1226,3,cross
415000,VEV_4500,SELL,726,3,cross
415400,HYDROGEL_PACK,SELL,9975,2,passive
415500,VEV_4000,BUY,1228,4,cross
415500,VEV_4500,BUY,728,4,cross
416600,HYDROGEL_PACK,SELL,9980,1,passive
419200,VEV_4000,SELL,1232,4,cross
419200,VEV_4500,SELL,732,4,cross
420200,HYDROGEL_PACK,SELL,9974,1,passive
420700,VEV_4500,SELL,725,3,cross
421100,HYDROGEL_PACK,BUY,9977,7,cross
421200,HYDROGEL_PACK,BUY,9979,7,cross
421300,HYDROGEL_PACK,BUY,9982,7,cross
421400,HYDROGEL_PACK,BUY,9981,7,cross
421400,VELVETFRUIT_EXTRACT,SELL,5232,2,passive
421500,VELVETFRUIT_EXTRACT,BUY,5233,22,cross
421500,HYDROGEL_PACK,BUY,9978,7,cross
421600,HYDROGEL_PACK,BUY,9978,4,cross
423800,VEV_4000,BUY,1232,5,cross
423800,VEV_4500,BUY,732,5,cross
424600,VEV_4500,SELL,725,5,cross
427400,VELVETFRUIT_EXTRACT,SELL,5241,1,passive
427400,VELVETFRUIT_EXTRACT,SELL,5240,1,passive
428100,VEV_4000,SELL,1235,5,cross
429500,HYDROGEL_PACK,SELL,9967,1,passive
430200,HYDROGEL_PACK,SELL,9973,1,passive
430700,HYDROGEL_PACK,SELL,9975,1,passive
433100,VEV_4000,BUY,1239,2,cross
433100,VEV_4500,BUY,739,2,cross
433900,HYDROGEL_PACK,SELL,9969,1,passive
434900,VEV_4500,SELL,731,2,cross
435000,HYDROGEL_PACK,SELL,9965,7,cross
436100,VELVETFRUIT_EXTRACT,SELL,5242,1,passive
436600,HYDROGEL_PACK,BUY,9980,7,cross
436700,HYDROGEL_PACK,BUY,9980,4,cross
438500,VELVETFRUIT_EXTRACT,SELL,5240,2,passive
438900,VEV_4000,SELL,1248,1,passive
443400,HYDROGEL_PACK,SELL,9968,1,passive
443600,VEV_4000,BUY,1237,4,cross
443600,VEV_4500,BUY,737,4,cross
444200,VELVETFRUIT_EXTRACT,SELL,5243,2,passive
444700,VEV_4500,SELL,735,4,cross
448600,VELVETFRUIT_EXTRACT,SELL,5251,2,passive
448900,VELVETFRUIT_EXTRACT,SELL,5246,3,passive
449400,HYDROGEL_PACK,SELL,9987,10,cross
449500,HYDROGEL_PACK,SELL,9987,14,cross
449600,HYDROGEL_PACK,SELL,9985,13,cross
449700,HYDROGEL_PACK,SELL,9986,10,cross
449800,HYDROGEL_PACK,SELL,9984,11,cross
449900,VELVETFRUIT_EXTRACT,SELL,5247,14,cross
449900,HYDROGEL_PACK,SELL,9981,12,cross
450000,HYDROGEL_PACK,SELL,9978,10,cross
450100,HYDROGEL_PACK,BUY,9992,7,cross
450200,HYDROGEL_PACK,BUY,9992,7,cross
450900,HYDROGEL_PACK,SELL,9987,2,passive
452000,HYDROGEL_PACK,BUY,9981,7,cross
452100,HYDROGEL_PACK,BUY,9981,7,cross
452200,HYDROGEL_PACK,BUY,9981,7,cross
452300,HYDROGEL_PACK,BUY,9980,7,cross
452400,HYDROGEL_PACK,BUY,9978,7,cross
452500,HYDROGEL_PACK,BUY,9978,7,cross
452600,HYDROGEL_PACK,BUY,9975,7,cross
452700,HYDROGEL_PACK,BUY,9979,7,cross
452800,HYDROGEL_PACK,SELL,9973,1,passive
456200,VEV_4000,BUY,1237,2,cross
456200,VEV_4500,BUY,737,2,cross
456800,VEV_4000,SELL,1236,5,cross
456800,VEV_4500,SELL,736,2,cross
461200,VEV_4000,BUY,1235,3,cross
461200,VEV_4500,BUY,735,3,cross
462400,HYDROGEL_PACK,SELL,9982,6,cross
463500,HYDROGEL_PACK,SELL,9985,10,cross
463600,HYDROGEL_PACK,SELL,9981,10,cross
463700,HYDROGEL_PACK,SELL,9980,12,cross
463800,HYDROGEL_PACK,SELL,9981,12,cross
464000,HYDROGEL_PACK,SELL,9980,12,cross
464200,HYDROGEL_PACK,SELL,9981,11,cross
464700,VEV_4500,SELL,731,3,cross
466400,VELVETFRUIT_EXTRACT,BUY,5233,14,cross
468800,VEV_4000,SELL,1237,5,cross
472200,VEV_4000,SELL,1236,5,cross
472900,VELVETFRUIT_EXTRACT,SELL,5237,2,passive
473000,VELVETFRUIT_EXTRACT,SELL,5237,1,passive
473800,VELVETFRUIT_EXTRACT,SELL,5238,1,passive
474000,VELVETFRUIT_EXTRACT,SELL,5237,1,passive
478900,HYDROGEL_PACK,SELL,9996,1,passive
479400,VEV_4000,SELL,1239,2,cross
479700,HYDROGEL_PACK,SELL,9993,7,cross
479900,HYDROGEL_PACK,SELL,9990,7,cross
480000,HYDROGEL_PACK,SELL,9992,7,cross
482400,HYDROGEL_PACK,SELL,10012,1,passive
482400,HYDROGEL_PACK,SELL,10012,1,passive
483000,HYDROGEL_PACK,SELL,9999,7,cross
483200,HYDROGEL_PACK,SELL,10000,7,cross
483400,VEV_4000,BUY,1246,5,cross
483400,VEV_4500,BUY,746,5,cross
483400,VELVETFRUIT_EXTRACT,SELL,5248,1,passive
483500,HYDROGEL_PACK,SELL,10000,7,cross
483600,HYDROGEL_PACK,SELL,10000,7,cross
488200,HYDROGEL_PACK,BUY,10010,7,cross
488300,HYDROGEL_PACK,BUY,10009,7,cross
488400,HYDROGEL_PACK,BUY,10005,7,cross
488500,HYDROGEL_PACK,BUY,10006,7,cross
488600,HYDROGEL_PACK,BUY,10001,7,cross
488700,HYDROGEL_PACK,BUY,10001,7,cross
488700,HYDROGEL_PACK,BUY,9986,1,passive
488800,HYDROGEL_PACK,BUY,10002,7,cross
488900,HYDROGEL_PACK,BUY,10000,7,cross
489000,HYDROGEL_PACK,BUY,9998,7,cross
489100,HYDROGEL_PACK,BUY,9991,7,cross
489200,HYDROGEL_PACK,BUY,9992,7,cross
489300,HYDROGEL_PACK,BUY,10000,7,cross
489400,HYDROGEL_PACK,BUY,10000,7,cross
489500,HYDROGEL_PACK,SELL,9986,15,cross
489500,HYDROGEL_PACK,BUY,10002,7,cross
489600,HYDROGEL_PACK,SELL,9984,12,cross
489600,HYDROGEL_PACK,BUY,10000,7,cross
489700,HYDROGEL_PACK,SELL,9984,11,cross
489700,HYDROGEL_PACK,BUY,10000,7,cross
489800,HYDROGEL_PACK,SELL,9987,12,cross
489900,HYDROGEL_PACK,SELL,9987,11,cross
489900,HYDROGEL_PACK,BUY,10003,7,cross
490000,HYDROGEL_PACK,SELL,9987,7,cross
493800,HYDROGEL_PACK,SELL,10004,7,cross
493900,HYDROGEL_PACK,SELL,10010,7,cross
494000,HYDROGEL_PACK,SELL,10002,7,cross
494100,HYDROGEL_PACK,SELL,10003,7,cross
494200,HYDROGEL_PACK,SELL,10002,7,cross
494300,VELVETFRUIT_EXTRACT,SELL,5244,2,passive
494400,HYDROGEL_PACK,SELL,10008,6,cross
495100,VELVETFRUIT_EXTRACT,SELL,5246,2,passive
495700,HYDROGEL_PACK,BUY,10001,7,cross
495700,VEV_4000,BUY,1242,5,cross
495700,VEV_4500,BUY,742,5,cross
495800,HYDROGEL_PACK,BUY,10002,7,cross
495900,HYDROGEL_PACK,BUY,10004,7,cross
496000,HYDROGEL_PACK,BUY,10002,7,cross
496100,HYDROGEL_PACK,BUY,10003,7,cross
496200,HYDROGEL_PACK,BUY,10003,7,cross
496300,HYDROGEL_PACK,SELL,9988,1,cross
496800,HYDROGEL_PACK,BUY,9999,7,cross
496900,HYDROGEL_PACK,SELL,9979,7,cross
496900,HYDROGEL_PACK,BUY,9995,7,cross
497000,HYDROGEL_PACK,SELL,9979,7,cross
498100,VEV_4500,SELL,737,6,cross
498500,HYDROGEL_PACK,BUY,9993,7,cross
498600,HYDROGEL_PACK,BUY,9992,7,cross
498700,HYDROGEL_PACK,BUY,9991,7,cross
498800,HYDROGEL_PACK,SELL,9983,6,cross
498800,HYDROGEL_PACK,BUY,9991,7,cross
498900,HYDROGEL_PACK,BUY,9990,7,cross
499000,HYDROGEL_PACK,BUY,9990,7,cross
499100,HYDROGEL_PACK,BUY,9989,7,cross
499200,HYDROGEL_PACK,BUY,9990,7,cross
499300,HYDROGEL_PACK,BUY,9988,7,cross
499400,HYDROGEL_PACK,BUY,9987,7,cross
499500,HYDROGEL_PACK,BUY,9988,7,cross
499600,HYDROGEL_PACK,BUY,9987,7,cross
499700,HYDROGEL_PACK,BUY,9985,7,cross
499900,VEV_4000,SELL,1255,1,passive
500000,VELVETFRUIT_EXTRACT,SELL,5247,1,passive
500400,HYDROGEL_PACK,SELL,9978,12,cross
500600,HYDROGEL_PACK,BUY,9977,1,passive
500700,HYDROGEL_PACK,BUY,9989,7,cross
500800,HYDROGEL_PACK,BUY,9990,6,cross
501300,VELVETFRUIT_EXTRACT,SELL,5246,2,passive
501900,HYDROGEL_PACK,SELL,9981,6,cross
501900,VEV_4000,BUY,1241,3,cross
501900,VEV_4500,BUY,741,3,cross
502000,HYDROGEL_PACK,BUY,9989,6,cross
502200,VEV_4000,SELL,1244,2,cross
502200,VEV_4500,SELL,744,2,cross
504400,VEV_4000,SELL,1235,4,cross
504400,VEV_4500,SELL,735,4,cross
505100,VELVETFRUIT_EXTRACT,BUY,5234,9,cross
505100,VEV_4500,SELL,727,1,cross
508400,HYDROGEL_PACK,SELL,9988,10,cross
508500,HYDROGEL_PACK,SELL,9984,12,cross
508600,HYDROGEL_PACK,SELL,9984,12,cross
508700,HYDROGEL_PACK,SELL,9983,11,cross
508800,HYDROGEL_PACK,SELL,9988,10,cross
508800,VEV_4000,BUY,1235,5,cross
508800,VEV_4500,BUY,735,5,cross
508900,HYDROGEL_PACK,SELL,9987,10,cross
509000,HYDROGEL_PACK,SELL,9987,11,cross
509100,HYDROGEL_PACK,SELL,9991,11,cross
511000,HYDROGEL_PACK,BUY,9990,2,passive
511100,HYDROGEL_PACK,SELL,9991,2,cross
511200,VEV_4000,SELL,1235,2,cross
511200,VEV_4500,SELL,735,2,cross
511500,HYDROGEL_PACK,BUY,10000,7,cross
511600,HYDROGEL_PACK,SELL,9980,7,cross
511600,HYDROGEL_PACK,BUY,9996,7,cross
511700,HYDROGEL_PACK,SELL,9982,7,cross
511700,HYDROGEL_PACK,BUY,9998,7,cross
511800,HYDROGEL_PACK,SELL,9984,7,cross
511800,HYDROGEL_PACK,BUY,10000,7,cross
511900,HYDROGEL_PACK,SELL,9982,7,cross
511900,HYDROGEL_PACK,BUY,9998,7,cross
512000,HYDROGEL_PACK,SELL,9979,7,cross
512000,HYDROGEL_PACK,BUY,9995,7,cross
512100,HYDROGEL_PACK,SELL,9979,7,cross
512100,HYDROGEL_PACK,BUY,9995,7,cross
512200,HYDROGEL_PACK,BUY,9993,7,cross
512300,HYDROGEL_PACK,SELL,9982,11,cross
512400,HYDROGEL_PACK,SELL,9983,3,cross
512400,VEV_4000,SELL,1240,5,cross
512400,VEV_4500,SELL,740,3,cross
512800,HYDROGEL_PACK,BUY,9997,7,cross
512900,HYDROGEL_PACK,SELL,9986,7,cross
512900,HYDROGEL_PACK,BUY,9994,7,cross
513000,HYDROGEL_PACK,SELL,9986,7,cross
513400,VEV_4000,SELL,1241,5,cross
513600,VELVETFRUIT_EXTRACT,SELL,5243,1,passive
513600,VELVETFRUIT_EXTRACT,SELL,5243,1,passive
515100,VEV_4000,SELL,1236,6,cross
516500,HYDROGEL_PACK,BUY,9993,7,cross
516600,HYDROGEL_PACK,BUY,9993,7,cross
516700,HYDROGEL_PACK,BUY,9991,7,cross
516800,HYDROGEL_PACK,BUY,9990,7,cross
516900,HYDROGEL_PACK,BUY,9987,7,cross
517000,HYDROGEL_PACK,BUY,9984,7,cross
517100,HYDROGEL_PACK,BUY,9984,7,cross
517200,HYDROGEL_PACK,BUY,9982,7,cross
517300,HYDROGEL_PACK,BUY,9984,7,cross
517400,HYDROGEL_PACK,BUY,9985,7,cross
517500,HYDROGEL_PACK,BUY,9983,5,cross
517700,HYDROGEL_PACK,BUY,9987,7,cross
519600,VEV_4000,BUY,1247,5,cross
519600,VEV_4500,BUY,747,5,cross
519800,HYDROGEL_PACK,SELL,9981,2,passive
523800,HYDROGEL_PACK,SELL,9982,5,cross
524600,HYDROGEL_PACK,BUY,9985,7,cross
524700,HYDROGEL_PACK,BUY,9983,5,cross
525300,HYDROGEL_PACK,SELL,9973,7,cross
525400,HYDROGEL_PACK,BUY,9981,7,cross
527300,VELVETFRUIT_EXTRACT,SELL,5247,1,passive
527300,VELVETFRUIT_EXTRACT,SELL,5247,1,passive
528900,HYDROGEL_PACK,SELL,9987,13,cross
529000,HYDROGEL_PACK,SELL,9986,15,cross
529100,HYDROGEL_PACK,SELL,9987,10,cross
529200,HYDROGEL_PACK,SELL,9987,11,cross
529300,HYDROGEL_PACK,SELL,9987,12,cross
529400,HYDROGEL_PACK,SELL,9988,12,cross
529500,HYDROGEL_PACK,SELL,9987,12,cross
529600,HYDROGEL_PACK,SELL,9985,2,cross
529800,VELVETFRUIT_EXTRACT,SELL,5248,1,passive
530900,HYDROGEL_PACK,BUY,9989,1,passive
531000,HYDROGEL_PACK,SELL,9988,1,cross
531400,HYDROGEL_PACK,BUY,9994,7,cross
531500,HYDROGEL_PACK,BUY,9993,7,cross
531600,HYDROGEL_PACK,BUY,9992,7,cross
531700,HYDROGEL_PACK,BUY,9991,7,cross
531800,HYDROGEL_PACK,BUY,9993,7,cross
531900,HYDROGEL_PACK,BUY,9992,7,cross
532000,HYDROGEL_PACK,BUY,9993,7,cross
532100,HYDROGEL_PACK,BUY,9993,7,cross
534700,HYDROGEL_PACK,BUY,9973,7,cross
534800,HYDROGEL_PACK,BUY,9975,7,cross
535100,HYDROGEL_PACK,BUY,9977,7,cross
535200,HYDROGEL_PACK,BUY,9977,7,cross
535300,HYDROGEL_PACK,BUY,9978,3,cross
535800,VEV_4000,SELL,1240,3,cross
535800,VEV_4500,SELL,740,3,cross
538700,VELVETFRUIT_EXTRACT,SELL,5246,1,passive
538700,VELVETFRUIT_EXTRACT,SELL,5246,1,passive
541400,VELVETFRUIT_EXTRACT,SELL,5242,2,passive
543800,HYDROGEL_PACK,SELL,9974,2,passive
544400,HYDROGEL_PACK,SELL,9975,2,passive
545400,VELVETFRUIT_EXTRACT,SELL,5239,2,passive
545900,HYDROGEL_PACK,SELL,9969,7,cross
545900,VELVETFRUIT_EXTRACT,SELL,5237,1,passive
547000,HYDROGEL_PACK,BUY,9970,2,passive
547400,HYDROGEL_PACK,BUY,9983,7,cross
547600,HYDROGEL_PACK,BUY,9982,2,cross
548600,VEV_4000,BUY,1237,2,cross
548600,VEV_4500,BUY,737,2,cross
550200,VELVETFRUIT_EXTRACT,BUY,5235,22,cross
553800,VEV_4500,SELL,731,4,cross
554500,VEV_4000,SELL,1241,5,cross
554600,VEV_4000,BUY,1242,5,cross
554600,VEV_4500,BUY,742,5,cross
555000,VELVETFRUIT_EXTRACT,SELL,5245,1,passive
555700,VEV_4000,BUY,1241,3,cross
555700,VEV_4500,BUY,741,3,cross
556000,HYDROGEL_PACK,SELL,9975,1,passive
556100,HYDROGEL_PACK,SELL,9975,1,passive
556600,HYDROGEL_PACK,SELL,9965,7,cross
558800,VELVETFRUIT_EXTRACT,SELL,5240,2,passive
558900,VELVETFRUIT_EXTRACT,SELL,5240,2,passive
560800,HYDROGEL_PACK,SELL,9988,10,cross
560900,HYDROGEL_PACK,SELL,9980,12,cross
561000,HYDROGEL_PACK,SELL,9980,11,cross
561100,HYDROGEL_PACK,SELL,9982,11,cross
561200,HYDROGEL_PACK,SELL,9981,12,cross
561300,HYDROGEL_PACK,SELL,9979,12,cross
561400,HYDROGEL_PACK,SELL,9980,10,cross
566700,VEV_4000,BUY,1231,2,cross
566700,VEV_4500,BUY,731,2,cross
568500,HYDROGEL_PACK,BUY,9987,7,cross
568600,HYDROGEL_PACK,BUY,9987,7,cross
568700,HYDROGEL_PACK,BUY,9986,7,cross
568800,HYDROGEL_PACK,BUY,9985,7,cross
568900,HYDROGEL_PACK,BUY,9987,7,cross
568900,VEV_4500,SELL,722,6,cross
569000,HYDROGEL_PACK,BUY,9984,7,cross
569100,HYDROGEL_PACK,BUY,9986,7,cross
569200,HYDROGEL_PACK,BUY,9988,7,cross
569300,HYDROGEL_PACK,BUY,9989,7,cross
569700,HYDROGEL_PACK,SELL,9979,12,cross
569800,HYDROGEL_PACK,SELL,9980,12,cross
569900,HYDROGEL_PACK,SELL,9980,10,cross
570000,HYDROGEL_PACK,SELL,9980,12,cross
570100,HYDROGEL_PACK,SELL,9979,12,cross
570500,VEV_4000,SELL,1228,2,cross
570500,VEV_4500,SELL,728,2,cross
571500,VEV_4000,SELL,1227,2,cross
571500,VEV_4500,SELL,727,2,cross
573800,HYDROGEL_PACK,SELL,9988,1,passive
574200,HYDROGEL_PACK,SELL,9987,2,passive
575100,VEV_4000,BUY,1231,4,cross
575100,VEV_4500,BUY,731,4,cross
576700,HYDROGEL_PACK,SELL,10000,1,passive
576700,HYDROGEL_PACK,SELL,9999,1,passive
578300,HYDROGEL_PACK,SELL,9991,2,passive
578900,VEV_5300,BUY,31,3,cross
579000,VEV_5300,SELL,29,3,cross
579000,VEV_5300,BUY,31,3,cross
579100,VEV_5300,SELL,29,3,cross
579100,VEV_5300,BUY,31,3,cross
579200,VEV_5300,SELL,29,3,cross
579200,VEV_5300,BUY,31,3,cross
579200,VEV_4500,SELL,710,4,cross
579300,VEV_5300,SELL,30,3,cross
579300,VEV_5300,BUY,31,3,cross
579400,VEV_5300,SELL,30,3,cross
582600,HYDROGEL_PACK,BUY,9996,7,cross
582600,HYDROGEL_PACK,BUY,9981,1,passive
582700,HYDROGEL_PACK,BUY,9995,7,cross
582800,HYDROGEL_PACK,BUY,9992,7,cross
582900,HYDROGEL_PACK,BUY,9989,7,cross
583000,HYDROGEL_PACK,BUY,9992,7,cross
583200,HYDROGEL_PACK,BUY,9987,7,cross
583300,VEV_5300,BUY,31,3,cross
583400,VEV_5300,SELL,29,3,cross
583400,VEV_5300,BUY,31,3,cross
583500,HYDROGEL_PACK,SELL,9985,10,cross
583500,VEV_5300,SELL,29,3,cross
583500,VEV_5300,BUY,31,3,cross
583600,HYDROGEL_PACK,SELL,9986,13,cross
583600,VEV_5300,SELL,30,3,cross
583600,VEV_5300,BUY,31,3,cross
583700,HYDROGEL_PACK,SELL,9991,11,cross
583700,VEV_5300,SELL,29,3,cross
583700,VEV_5300,BUY,31,3,cross
583800,HYDROGEL_PACK,SELL,9993,7,cross
583800,VEV_5300,SELL,29,3,cross
583800,VEV_5300,BUY,31,3,cross
583900,VEV_5300,SELL,30,3,cross
583900,VEV_5300,BUY,31,3,cross
584000,VEV_5300,SELL,30,3,cross
584100,VEV_5300,BUY,31,3,cross
584200,VEV_5300,SELL,30,3,cross
584200,VEV_5300,BUY,31,3,cross
584300,VEV_5300,SELL,30,3,cross
584400,VEV_5300,BUY,31,3,cross
584500,VEV_5300,SELL,29,3,cross
584500,VEV_5300,BUY,31,3,cross
584600,VEV_5300,SELL,29,3,cross
584600,VEV_5300,BUY,31,3,cross
584700,VEV_5300,SELL,29,3,cross
584700,VEV_5300,BUY,31,3,cross
584800,VEV_5300,SELL,29,3,cross
584800,VEV_5300,BUY,31,3,cross
584900,VEV_5300,SELL,29,3,cross
584900,VEV_5300,BUY,30,3,cross
585000,VEV_5300,SELL,29,3,cross
585000,VEV_5300,BUY,30,3,cross
585100,VEV_5300,SELL,29,3,cross
585100,VEV_5300,BUY,30,3,cross
585200,VEV_5300,SELL,28,3,cross
585200,VEV_5300,BUY,30,3,cross
585300,VEV_5300,SELL,28,3,cross
585300,VEV_5300,BUY,30,3,cross
585400,VEV_5300,SELL,29,3,cross
585400,VEV_5300,BUY,31,3,cross
585500,VEV_5300,SELL,28,3,cross
585500,VEV_5300,BUY,30,3,cross
585600,VEV_5300,SELL,28,3,cross
585600,VEV_5300,BUY,30,3,cross
585700,VEV_5300,SELL,28,3,cross
585700,VEV_5300,BUY,29,3,cross
585800,VEV_5300,SELL,28,3,cross
585800,VEV_5300,BUY,29,3,cross
585900,VEV_5300,SELL,28,3,cross
585900,VEV_5300,BUY,30,3,cross
586000,VEV_5300,SELL,28,3,cross
586000,VEV_5300,BUY,30,3,cross
586100,VEV_5300,SELL,28,3,cross
586100,VEV_5300,BUY,30,3,cross
586200,VEV_5300,SELL,28,3,cross
586200,VEV_5300,BUY,30,3,cross
586300,VEV_5300,SELL,28,3,cross
586300,VEV_5300,BUY,30,3,cross
586400,VEV_5300,SELL,28,3,cross
586400,VEV_5300,BUY,30,3,cross
586500,VEV_5300,SELL,28,3,cross
586500,VEV_5300,BUY,30,3,cross
586600,VEV_5300,SELL,28,3,cross
586600,VEV_5300,BUY,30,3,cross
586700,VEV_5300,SELL,28,3,cross
586700,VEV_5300,BUY,30,3,cross
586800,VEV_5300,SELL,28,3,cross
586800,VEV_5300,BUY,30,3,cross
586900,VEV_5300,SELL,28,3,cross
586900,VEV_5300,BUY,29,3,cross
587000,VEV_5300,SELL,28,3,cross
587000,VEV_5300,BUY,29,3,cross
587100,VEV_5300,SELL,28,3,cross
587100,VEV_5300,BUY,29,3,cross
587100,VEV_4000,BUY,1212,4,cross
587100,VEV_4500,BUY,712,4,cross
587200,VEV_5300,SELL,27,3,cross
587200,VEV_5300,BUY,29,3,cross
587200,VELVETFRUIT_EXTRACT,SELL,5213,2,passive
587300,VEV_5300,SELL,27,3,cross
587300,VEV_5300,BUY,29,3,cross
587400,VEV_5300,SELL,27,3,cross
587400,VEV_5300,BUY,29,3,cross
587500,VEV_5300,SELL,27,3,cross
587500,VEV_5300,BUY,29,3,cross
587600,VEV_5300,SELL,28,3,cross
587600,VEV_5300,BUY,29,3,cross
587700,VEV_5300,SELL,28,3,cross
587700,VEV_5300,BUY,29,3,cross
587700,HYDROGEL_PACK,SELL,10012,1,passive
587700,HYDROGEL_PACK,SELL,10012,1,passive
587800,VEV_5300,SELL,28,3,cross
587800,VEV_5300,BUY,30,3,cross
587900,VEV_5300,SELL,28,3,cross
587900,VEV_5300,BUY,29,3,cross
588000,VEV_5300,SELL,28,3,cross
588000,VEV_5300,BUY,29,3,cross
588100,VEV_5300,SELL,28,3,cross
588100,VEV_5300,BUY,29,3,cross
588200,VEV_5300,SELL,27,3,cross
588200,VEV_5300,BUY,29,3,cross
588300,VEV_5300,SELL,28,3,cross
588300,VEV_5300,BUY,30,3,cross
588400,HYDROGEL_PACK,SELL,9999,7,cross
588400,VEV_5300,SELL,28,3,cross
588400,VEV_5300,BUY,30,3,cross
588400,VELVETFRUIT_EXTRACT,SELL,5216,1,passive
588400,HYDROGEL_PACK,SELL,10014,2,passive
588500,VEV_5300,SELL,28,3,cross
588500,VEV_4000,BUY,1214,4,cross
588500,VEV_4500,BUY,714,4,cross
588600,HYDROGEL_PACK,SELL,10006,7,cross
589200,HYDROGEL_PACK,SELL,10001,7,cross
589300,HYDROGEL_PACK,BUY,10002,1,passive
590100,HYDROGEL_PACK,BUY,10014,7,cross
590200,HYDROGEL_PACK,BUY,10011,7,cross
592200,HYDROGEL_PACK,SELL,10003,7,cross
592200,HYDROGEL_PACK,SELL,10019,1,passive
592300,HYDROGEL_PACK,SELL,10004,7,cross
592800,HYDROGEL_PACK,SELL,10004,7,cross
593000,HYDROGEL_PACK,SELL,10011,7,cross
593000,VEV_4000,BUY,1219,5,cross
593000,VEV_4500,BUY,719,5,cross
593200,HYDROGEL_PACK,SELL,10007,7,cross
593300,HYDROGEL_PACK,SELL,10011,7,cross
593400,HYDROGEL_PACK,SELL,10017,7,cross
596100,HYDROGEL_PACK,BUY,10018,7,cross
596100,HYDROGEL_PACK,BUY,10003,1,passive
596200,HYDROGEL_PACK,BUY,10018,7,cross
596300,HYDROGEL_PACK,BUY,10016,7,cross
