day,timestamp,total_pnl,total_abs_pos,pos_HYDROGEL_PACK,pnl_HYDROGEL_PACK,pos_VELVETFRUIT_EXTRACT,pnl_VELVETFRUIT_EXTRACT,pos_VEV_4000,pnl_VEV_4000,pos_VEV_4500,pnl_VEV_4500,pos_VEV_5000,pnl_VEV_5000,pos_VEV_5100,pnl_VEV_5100,pos_VEV_5200,pnl_VEV_5200,pos_VEV_5300,pnl_VEV_5300,pos_VEV_5400,pnl_VEV_5400,pos_VEV_5500,pnl_VEV_5500,pos_VEV_6000,pnl_VEV_6000,pos_VEV_6500,pnl_VEV_6500
2,183300,4611.0,998,-16,252.0,-153,4462.5,-8,-26.0,-41,-508.5,0,0.0,0,0.0,-300,895.0,-300,-509.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,183400,4654.5,998,-16,316.0,-153,4462.5,-8,-26.0,-41,-529.0,0,0.0,0,0.0,-300,895.0,-300,-509.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,183500,3920.0,998,-16,268.0,-153,4309.5,-8,-34.0,-41,-549.5,0,0.0,0,0.0,-300,595.0,-300,-659.0,-110,25.0,-70,-35.0,0,0.0,0,0.0
2,183600,4138.5,998,-16,316.0,-153,4309.5,-8,-34.0,-41,-529.0,0,0.0,0,0.0,-300,595.0,-300,-509.0,-110,25.0,-70,-35.0,0,0.0,0,0.0
2,183700,4090.5,998,-16,268.0,-153,4309.5,-8,-34.0,-41,-529.0,0,0.0,0,0.0,-300,595.0,-300,-509.0,-110,25.0,-70,-35.0,0,0.0,0,0.0
2,183800,4193.5,998,-16,316.0,-153,4309.5,-8,-34.0,-41,-529.0,0,0.0,0,0.0,-300,595.0,-300,-509.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,183900,5042.5,998,-16,252.0,-153,4845.0,-8,-18.0,-41,-467.5,0,0.0,0,0.0,-300,895.0,-300,-509.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,184000,5578.5,998,-16,236.0,-153,4768.5,-8,-10.0,-41,-447.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,184100,5562.5,998,-16,220.0,-153,4768.5,-8,-10.0,-41,-447.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,184200,6087.5,998,-16,188.0,-153,4921.5,-8,-2.0,-41,-406.0,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,184300,5636.0,998,-16,172.0,-153,4845.0,-8,-6.0,-41,-406.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,184400,6096.5,998,-16,156.0,-153,4921.5,-8,-2.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,184500,6307.0,998,-16,140.0,-153,4998.0,-8,-2.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,-59.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,184600,6096.5,998,-16,156.0,-153,4921.5,-8,-2.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,184700,6007.5,998,-16,108.0,-153,4921.5,-8,-2.0,-41,-406.0,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,184800,5547.5,998,-16,164.0,-153,4768.5,-8,-10.0,-41,-406.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,184900,5434.0,998,-16,172.0,-153,4692.0,-8,-14.0,-41,-447.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,185000,6156.0,998,-16,236.0,-153,4921.5,-8,-2.0,-41,-385.5,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,185100,6375.0,998,-16,204.0,-153,4998.0,-8,2.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,-59.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,185200,5151.0,998,-16,140.0,-153,4615.5,-8,-18.0,-41,-467.5,0,0.0,0,0.0,-300,1195.0,-300,-359.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,185300,5507.5,998,-16,124.0,-153,4768.5,-8,-10.0,-41,-406.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,185400,6064.5,998,-16,124.0,-153,4921.5,-8,-2.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,185500,7095.0,998,-16,116.0,-153,5227.5,-8,14.0,-41,-303.5,0,0.0,0,0.0,-300,1795.0,-300,91.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,185600,6857.0,998,-16,132.0,-153,4998.0,-8,10.0,-41,-324.0,0,0.0,0,0.0,-300,1795.0,-300,91.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,185700,6065.5,998,-16,124.0,-153,4768.5,-8,2.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,-59.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,185800,5891.0,998,-16,124.0,-153,4768.5,-8,-2.0,-41,-385.5,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,185900,6039.5,998,-16,140.0,-153,4921.5,-8,-2.0,-41,-406.0,0,0.0,0,0.0,-300,1495.0,-300,-209.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,186000,5393.5,998,-16,204.0,-153,4615.5,-8,-10.0,-41,-447.0,0,0.0,0,0.0,-300,1195.0,-300,-209.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,186100,6605.5,998,-16,204.0,-153,5074.5,-8,6.0,-41,-365.0,0,0.0,0,0.0,-300,1495.0,-300,91.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,186200,7263.0,998,-16,284.0,-153,5227.5,-8,14.0,-41,-303.5,0,0.0,0,0.0,-300,1795.0,-300,91.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,186300,8140.0,998,-16,300.0,-153,5610.0,-8,22.0,-41,-283.0,0,0.0,0,0.0,-300,2095.0,-300,241.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,186400,7379.5,998,-16,380.0,-153,5227.5,-8,14.0,-41,-283.0,0,0.0,0,0.0,-300,1795.0,-300,91.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,186500,7792.5,998,-16,332.0,-153,5380.5,-8,22.0,-41,-283.0,0,0.0,0,0.0,-300,2095.0,-300,91.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,186600,8606.5,998,-16,268.0,-153,5533.5,-8,30.0,-41,-201.0,0,0.0,0,0.0,-300,2395.0,-300,391.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,186700,8911.5,998,-16,284.0,-153,5533.5,-8,38.0,-41,-160.0,0,0.0,0,0.0,-300,2395.0,-300,541.0,-110,245.0,-70,35.0,0,0.0,0,0.0
2,186800,9292.0,995,-16,284.0,-153,5763.0,-8,42.0,-41,-160.0,0,0.0,0,0.0,-300,2395.0,-297,688.0,-110,245.0,-70,35.0,0,0.0,0,0.0
2,186900,8764.5,998,-16,268.0,-153,5686.5,-8,38.0,-41,-201.0,0,0.0,0,0.0,-300,2395.0,-300,388.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187000,9125.5,998,-16,348.0,-153,5686.5,-8,38.0,-41,-160.0,0,0.0,0,0.0,-300,2395.0,-300,538.0,-110,245.0,-70,35.0,0,0.0,0,0.0
2,187100,8748.0,998,-16,332.0,-153,5610.0,-8,34.0,-41,-201.0,0,0.0,0,0.0,-300,2395.0,-300,388.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187200,9733.5,995,-16,348.0,-153,5839.5,-8,46.0,-41,-160.0,0,0.0,0,0.0,-300,2695.0,-297,685.0,-110,245.0,-70,35.0,0,0.0,0,0.0
2,187300,8956.5,998,-16,332.0,-153,5686.5,-8,38.0,-41,-160.0,0,0.0,0,0.0,-300,2395.0,-300,385.0,-110,245.0,-70,35.0,0,0.0,0,0.0
2,187400,8191.0,998,-16,332.0,-153,5380.5,-8,30.0,-41,-221.5,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187500,8798.0,998,-16,284.0,-153,5686.5,-8,38.0,-41,-180.5,0,0.0,0,0.0,-300,2395.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187600,8665.0,998,-16,252.0,-153,5610.0,-8,34.0,-41,-201.0,0,0.0,0,0.0,-300,2395.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187700,8275.5,998,-16,284.0,-153,5533.5,-8,30.0,-41,-242.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187800,8307.5,998,-16,316.0,-153,5533.5,-8,30.0,-41,-242.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,187900,7786.5,998,-16,332.0,-153,5380.5,-8,22.0,-41,-283.0,0,0.0,0,0.0,-300,2095.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,188000,8188.0,998,-16,316.0,-153,5457.0,-8,22.0,-41,-242.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,188100,9203.0,998,-16,348.0,-153,5763.0,-8,42.0,-41,-160.0,0,0.0,0,0.0,-300,2395.0,-300,535.0,-110,245.0,-70,35.0,0,0.0,0,0.0
2,188200,8230.0,997,-16,348.0,-152,5459.0,-8,30.0,-41,-242.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,188300,7377.0,997,-16,380.0,-152,5231.0,-8,14.0,-41,-283.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,188400,8409.5,997,-16,396.0,-152,5535.0,-8,30.0,-41,-221.5,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,188500,8242.0,997,-16,444.0,-152,5383.0,-8,22.0,-41,-242.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,188600,7981.0,997,-16,524.0,-152,5383.0,-8,22.0,-41,-283.0,0,0.0,0,0.0,-300,2095.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,188700,7457.0,997,-16,556.0,-152,5231.0,-8,14.0,-41,-324.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,188800,7329.0,997,-16,588.0,-152,5079.0,-8,6.0,-41,-324.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,188900,7521.0,997,-16,620.0,-152,5231.0,-8,14.0,-41,-324.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189000,7669.0,997,-16,588.0,-152,5307.0,-8,22.0,-41,-283.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,189100,8151.0,989,-16,604.0,-152,5307.0,-4,40.0,-37,-135.0,0,0.0,0,0.0,-300,2095.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,189200,7571.0,989,-16,572.0,-152,5231.0,-4,16.0,-37,-283.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,189300,7323.0,989,-16,572.0,-152,5079.0,-4,12.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189400,6546.0,989,-16,588.0,-152,4927.0,-4,8.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189500,7371.0,989,-16,620.0,-152,5079.0,-4,12.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189600,7387.0,989,-16,636.0,-152,5079.0,-4,12.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189700,7658.0,987,-16,748.0,-150,5234.0,-4,16.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189800,7612.5,987,-16,684.0,-150,5234.0,-4,16.0,-37,-301.5,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,189900,7517.0,987,-16,684.0,-150,5159.0,-4,14.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,190000,7472.0,987,-16,716.0,-150,5084.0,-4,12.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,190100,7634.0,987,-16,724.0,-150,5234.0,-4,16.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,190200,7626.0,987,-16,716.0,-150,5234.0,-4,16.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,190300,8636.0,987,-16,764.0,-150,5459.0,-4,24.0,-37,-246.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,190400,9067.0,987,-16,748.0,-150,5534.0,-4,24.0,-37,-209.0,0,0.0,0,0.0,-300,2395.0,-300,385.0,-110,190.0,-70,0.0,0,0.0,0,0.0
2,190500,8554.0,987,-16,684.0,-150,5459.0,-4,22.0,-37,-246.0,0,0.0,0,0.0,-300,2095.0,-300,385.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,190600,8340.5,987,-16,716.0,-150,5384.0,-4,20.0,-37,-264.5,0,0.0,0,0.0,-300,2095.0,-300,235.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,190700,8340.5,987,-16,716.0,-150,5384.0,-4,20.0,-37,-264.5,0,0.0,0,0.0,-300,2095.0,-300,235.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,190800,8340.5,987,-16,716.0,-150,5384.0,-4,20.0,-37,-264.5,0,0.0,0,0.0,-300,2095.0,-300,235.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,190900,7642.0,987,-16,732.0,-150,5234.0,-4,16.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,191000,7517.0,987,-16,684.0,-150,5159.0,-4,14.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,191100,6828.0,987,-16,636.0,-150,5009.0,-4,10.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,191200,7007.0,987,-16,588.0,-150,5084.0,-4,12.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,191300,6445.0,987,-16,572.0,-150,4934.0,-4,8.0,-37,-394.0,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,191400,7023.0,987,-16,604.0,-150,5084.0,-4,12.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,191500,7023.0,987,-16,604.0,-150,5084.0,-4,12.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,191600,7622.0,987,-16,620.0,-150,5234.0,-4,16.0,-37,-283.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,191700,7731.0,987,-16,652.0,-150,5309.0,-4,18.0,-37,-283.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,191800,7638.0,987,-16,636.0,-150,5234.0,-4,16.0,-37,-283.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,191900,7405.0,987,-16,572.0,-150,5159.0,-4,14.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,192000,7755.0,987,-16,524.0,-150,5309.0,-4,20.0,-37,-283.0,0,0.0,0,0.0,-300,1945.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,192100,7130.0,987,-16,524.0,-150,4934.0,-4,12.0,-37,-320.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,192200,6454.5,987,-16,508.0,-150,4934.0,-4,8.0,-37,-375.5,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,192300,6695.0,987,-16,580.0,-150,4934.0,-4,8.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,192400,6101.5,987,-16,476.0,-150,5009.0,-4,4.0,-37,-412.5,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,192500,5006.0,987,-16,492.0,-150,4559.0,-4,-2.0,-37,-468.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,192600,5781.0,987,-16,476.0,-150,4709.0,-4,2.0,-37,-431.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,192700,5006.0,987,-16,492.0,-150,4559.0,-4,-2.0,-37,-468.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,192800,4910.5,987,-16,492.0,-150,4484.0,-4,-4.0,-37,-486.5,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,192900,4940.0,987,-16,540.0,-150,4484.0,-4,-4.0,-37,-505.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,193000,5647.5,987,-16,588.0,-150,4634.0,-4,0.0,-37,-449.5,0,0.0,0,0.0,-300,1195.0,-300,-365.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,193100,5956.5,987,-16,556.0,-150,4784.0,-4,4.0,-37,-412.5,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,193200,6639.0,987,-16,524.0,-150,4934.0,-4,8.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,193300,6422.5,987,-16,476.0,-150,4934.0,-4,8.0,-37,-375.5,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,193400,6737.0,988,-17,547.0,-150,5009.0,-4,8.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,193500,6611.0,988,-17,496.0,-150,4934.0,-4,8.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,193600,6577.0,988,-17,462.0,-150,4934.0,-4,8.0,-37,-357.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,193700,5707.0,988,-17,479.0,-150,4634.0,-4,0.0,-37,-431.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,193800,5255.5,988,-17,496.0,-150,4634.0,-4,0.0,-37,-449.5,0,0.0,0,0.0,-300,895.0,-300,-365.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,193900,4836.0,988,-17,513.0,-150,4409.0,-4,-6.0,-37,-505.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194000,4879.0,988,-17,479.0,-150,4484.0,-4,-4.0,-37,-505.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194100,4976.0,988,-17,462.0,-150,4559.0,-4,-2.0,-37,-468.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194200,5690.0,988,-17,462.0,-150,4634.0,-4,0.0,-37,-431.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194300,4942.0,988,-17,428.0,-150,4559.0,-4,-2.0,-37,-468.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194400,4942.0,988,-17,428.0,-150,4559.0,-4,-2.0,-37,-468.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194500,4882.0,988,-17,445.0,-150,4484.0,-4,-4.0,-37,-468.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194600,4880.5,988,-17,462.0,-150,4484.0,-4,-4.0,-37,-486.5,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194700,6038.0,994,-17,479.0,-150,5009.0,-4,4.0,-43,-479.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194800,6344.0,994,-17,513.0,-150,4934.0,-4,8.0,-43,-436.0,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,194900,7371.0,992,-17,564.0,-148,5163.0,-4,14.0,-43,-350.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,195000,7540.5,992,-17,581.0,-148,5237.0,-4,16.0,-43,-328.5,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,195100,7771.0,992,-17,564.0,-148,5311.0,-4,18.0,-43,-307.0,0,0.0,0,0.0,-300,1945.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,195200,7579.0,992,-17,598.0,-148,5237.0,-4,16.0,-43,-307.0,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,190.0,-70,-35.0,0,0.0,0,0.0
2,195300,7324.5,992,-17,615.0,-148,5089.0,-4,12.0,-43,-371.5,0,0.0,0,0.0,-300,1795.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,195400,7123.5,992,-17,564.0,-148,5089.0,-4,12.0,-43,-371.5,0,0.0,0,0.0,-300,1645.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,195500,6453.0,992,-17,615.0,-148,4941.0,-4,8.0,-43,-436.0,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,195600,5969.0,984,-9,583.0,-148,4793.0,-4,4.0,-43,-436.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,195700,5718.0,977,-2,527.0,-148,4645.0,-4,0.0,-43,-479.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,195800,4939.0,980,5,467.0,-148,4571.0,-4,-2.0,-43,-522.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,195900,4812.0,987,12,416.0,-148,4497.0,-4,-4.0,-43,-522.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196000,4601.0,994,19,324.0,-148,4423.0,-4,-6.0,-43,-565.0,0,0.0,0,0.0,-300,895.0,-300,-515.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196100,4264.0,1001,26,268.0,-148,4349.0,-4,-8.0,-43,-565.0,0,0.0,0,0.0,-300,745.0,-300,-515.0,-110,25.0,-70,-35.0,0,0.0,0,0.0
2,196200,3888.5,1008,33,212.0,-148,4201.0,-4,-8.0,-43,-586.5,0,0.0,0,0.0,-300,595.0,-300,-515.0,-110,25.0,-70,-35.0,0,0.0,0,0.0
2,196300,4788.0,1015,40,90.0,-148,4645.0,-4,0.0,-43,-522.0,0,0.0,0,0.0,-300,895.0,-300,-365.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196400,4957.0,1022,47,-62.5,-148,4645.0,-4,0.0,-43,-500.5,0,0.0,0,0.0,-300,1195.0,-300,-365.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196500,5295.0,1029,54,-48.0,-148,4793.0,-4,4.0,-43,-479.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196600,5195.0,1036,61,4.0,-148,4645.0,-4,0.0,-43,-479.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196700,4764.5,1039,68,-113.0,-144,4653.0,-4,0.0,-43,-500.5,0,0.0,0,0.0,-300,1045.0,-300,-365.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196800,4886.5,1039,68,159.0,-144,4653.0,-4,0.0,-43,-500.5,0,0.0,0,0.0,-300,895.0,-300,-365.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,196900,6930.5,1039,68,159.0,-144,5301.0,-4,12.0,-43,-371.5,0,0.0,0,0.0,-300,1645.0,-300,85.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,197000,5950.5,1039,68,91.0,-144,4941.0,-4,8.0,-43,-414.5,0,0.0,0,0.0,-300,1495.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,197100,5799.5,1039,68,431.0,-144,4797.0,-4,4.0,-43,-457.5,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
2,197200,6789.0,1039,68,703.0,-144,4941.0,-4,8.0,-43,-393.0,0,0.0,0,0.0,-300,1495.0,-300,-65.0,-110,135.0,-70,-35.0,0,0.0,0,0.0
2,197300,5976.0,1039,68,703.0,-144,4725.0,-4,2.0,-43,-479.0,0,0.0,0,0.0,-300,1195.0,-300,-215.0,-110,80.0,-70,-35.0,0,0.0,0,0.0
