day,timestamp,cash,inventory_value,total_pnl,conversions,position_ASH_COATED_OSMIUM,mid_ASH_COATED_OSMIUM,mtm_ASH_COATED_OSMIUM,cash_ASH_COATED_OSMIUM,pnl_ASH_COATED_OSMIUM,position_INTARIAN_PEPPER_ROOT,mid_INTARIAN_PEPPER_ROOT,mtm_INTARIAN_PEPPER_ROOT,cash_INTARIAN_PEPPER_ROOT,pnl_INTARIAN_PEPPER_ROOT,global_time
-1,397400,-655894.0,771716.0,115822.0,0,-14,10006.0,-140084.0,411628.0,271544.0,80,11397.5,911800.0,0.0,911800.0,1397301
-1,397500,-655894.0,771628.0,115734.0,0,-14,9998.0,-139972.0,411628.0,271656.0,80,11395.0,911600.0,0.0,911600.0,1397401
-1,397600,-655894.0,772109.0,116215.0,0,-14,10006.5,-140091.0,411628.0,271537.0,80,11402.5,912200.0,0.0,912200.0,1397501
-1,397700,-655894.0,771868.0,115974.0,0,-14,9998.0,-139972.0,411628.0,271656.0,80,11398.0,911840.0,0.0,911840.0,1397601
-1,397800,-655894.0,771770.0,115876.0,0,-14,10005.0,-140070.0,411628.0,271558.0,80,11398.0,911840.0,0.0,911840.0,1397701
-1,397900,-655894.0,771770.0,115876.0,0,-14,10005.0,-140070.0,411628.0,271558.0,80,11398.0,911840.0,0.0,911840.0,1397801
-1,398000,-655894.0,771622.0,115728.0,0,-14,10007.0,-140098.0,411628.0,271530.0,80,11396.5,911720.0,0.0,911720.0,1397901
-1,398100,-655894.0,771728.0,115834.0,0,-14,10008.0,-140112.0,411628.0,271516.0,80,11398.0,911840.0,0.0,911840.0,1398001
-1,398200,-655894.0,771524.0,115630.0,0,-14,10014.0,-140196.0,411628.0,271432.0,80,11396.5,911720.0,0.0,911720.0,1398101
-1,398300,-655894.0,771622.0,115728.0,0,-14,10007.0,-140098.0,411628.0,271530.0,80,11396.5,911720.0,0.0,911720.0,1398201
-1,398400,-715918.0,831748.0,115830.0,0,-8,10001.5,-80012.0,351604.0,271592.0,80,11397.0,911760.0,0.0,911760.0,1398301
-1,398500,-715918.0,831824.0,115906.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11398.5,911880.0,0.0,911880.0,1398401
-1,398600,-715918.0,831944.0,116026.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.0,912000.0,0.0,912000.0,1398501
-1,398700,-715918.0,831852.0,115934.0,0,-8,10008.5,-80068.0,351604.0,271536.0,80,11399.0,911920.0,0.0,911920.0,1398601
-1,398800,-715918.0,831472.0,115554.0,0,-8,10006.0,-80048.0,351604.0,271556.0,80,11394.0,911520.0,0.0,911520.0,1398701
-1,398900,-715918.0,831468.0,115550.0,0,-8,10006.5,-80052.0,351604.0,271552.0,80,11394.0,911520.0,0.0,911520.0,1398801
-1,399000,-715918.0,831460.0,115542.0,0,-8,10007.5,-80060.0,351604.0,271544.0,80,11394.0,911520.0,0.0,911520.0,1398901
-1,399100,-715918.0,831800.0,115882.0,0,-8,10015.0,-80120.0,351604.0,271484.0,80,11399.0,911920.0,0.0,911920.0,1399001
-1,399200,-715918.0,832344.0,116426.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11405.0,912400.0,0.0,912400.0,1399101
-1,399300,-715918.0,831864.0,115946.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11399.0,911920.0,0.0,911920.0,1399201
-1,399400,-715918.0,831984.0,116066.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.5,912040.0,0.0,912040.0,1399301
-1,399500,-715918.0,832024.0,116106.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11401.0,912080.0,0.0,912080.0,1399401
-1,399600,-715918.0,831888.0,115970.0,0,-8,10009.0,-80072.0,351604.0,271532.0,80,11399.5,911960.0,0.0,911960.0,1399501
-1,399700,-715918.0,831944.0,116026.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.0,912000.0,0.0,912000.0,1399601
-1,399800,-715918.0,831944.0,116026.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.0,912000.0,0.0,912000.0,1399701
-1,399900,-715918.0,832064.0,116146.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11401.5,912120.0,0.0,912120.0,1399801
-1,400000,-715918.0,831944.0,116026.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.0,912000.0,0.0,912000.0,1399901
-1,400100,-715918.0,831956.0,116038.0,0,-8,10005.5,-80044.0,351604.0,271560.0,80,11400.0,912000.0,0.0,912000.0,1400001
-1,400200,-715918.0,831944.0,116026.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.0,912000.0,0.0,912000.0,1400101
-1,400300,-715918.0,832312.0,116394.0,0,-8,10006.0,-80048.0,351604.0,271556.0,80,11404.5,912360.0,0.0,912360.0,1400201
-1,400400,-715918.0,831984.0,116066.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.5,912040.0,0.0,912040.0,1400301
-1,400500,-715918.0,831984.0,116066.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11400.5,912040.0,0.0,912040.0,1400401
-1,400600,-715918.0,831904.0,115986.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11399.5,911960.0,0.0,911960.0,1400501
-1,400700,-715918.0,832024.0,116106.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11401.0,912080.0,0.0,912080.0,1400601
-1,400800,-715918.0,831504.0,115586.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11394.5,911560.0,0.0,911560.0,1400701
-1,400900,-715918.0,832032.0,116114.0,0,-8,10006.0,-80048.0,351604.0,271556.0,80,11401.0,912080.0,0.0,912080.0,1400801
-1,401000,-715918.0,832024.0,116106.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11401.0,912080.0,0.0,912080.0,1400901
-1,401100,-715918.0,832016.0,116098.0,0,-8,10008.0,-80064.0,351604.0,271540.0,80,11401.0,912080.0,0.0,912080.0,1401001
-1,401200,-715918.0,832016.0,116098.0,0,-8,10008.0,-80064.0,351604.0,271540.0,80,11401.0,912080.0,0.0,912080.0,1401101
-1,401300,-715918.0,831552.0,115634.0,0,-8,10006.0,-80048.0,351604.0,271556.0,80,11395.0,911600.0,0.0,911600.0,1401201
-1,401400,-715918.0,831984.0,116066.0,0,-8,10017.0,-80136.0,351604.0,271468.0,80,11401.5,912120.0,0.0,912120.0,1401301
-1,401500,-715918.0,832064.0,116146.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11401.5,912120.0,0.0,912120.0,1401401
-1,401600,-715918.0,832048.0,116130.0,0,-8,10009.0,-80072.0,351604.0,271532.0,80,11401.5,912120.0,0.0,912120.0,1401501
-1,401700,-715918.0,831980.0,116062.0,0,-8,10007.5,-80060.0,351604.0,271544.0,80,11400.5,912040.0,0.0,912040.0,1401601
-1,401800,-715918.0,832100.0,116182.0,0,-8,10007.5,-80060.0,351604.0,271544.0,80,11402.0,912160.0,0.0,912160.0,1401701
-1,401900,-715918.0,832040.0,116122.0,0,-8,10015.0,-80120.0,351604.0,271484.0,80,11402.0,912160.0,0.0,912160.0,1401801
-1,402000,-715918.0,831992.0,116074.0,0,-8,10006.0,-80048.0,351604.0,271556.0,80,11400.5,912040.0,0.0,912040.0,1401901
-1,402100,-715918.0,832112.0,116194.0,0,-8,10006.0,-80048.0,351604.0,271556.0,80,11402.0,912160.0,0.0,912160.0,1402001
-1,402200,-715918.0,832116.0,116198.0,0,-8,10005.5,-80044.0,351604.0,271560.0,80,11402.0,912160.0,0.0,912160.0,1402101
-1,402300,-715918.0,832504.0,116586.0,0,-8,10007.0,-80056.0,351604.0,271548.0,80,11407.0,912560.0,0.0,912560.0,1402201
-1,402400,-765953.0,882072.5,116119.5,0,-3,10002.5,-30007.5,301569.0,271561.5,80,11401.0,912080.0,0.0,912080.0,1402301
-1,402500,-765953.0,882182.0,116229.0,0,-3,10006.0,-30018.0,301569.0,271551.0,80,11402.5,912200.0,0.0,912200.0,1402401
-1,402600,-765953.0,882192.5,116239.5,0,-3,10002.5,-30007.5,301569.0,271561.5,80,11402.5,912200.0,0.0,912200.0,1402501
-1,402700,-765953.0,882308.0,116355.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11404.0,912320.0,0.0,912320.0,1402601
-1,402800,-765953.0,882228.0,116275.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11403.0,912240.0,0.0,912240.0,1402701
-1,402900,-765953.0,882234.0,116281.0,0,-3,10002.0,-30006.0,301569.0,271563.0,80,11403.0,912240.0,0.0,912240.0,1402801
-1,403000,-765953.0,882228.0,116275.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11403.0,912240.0,0.0,912240.0,1402901
-1,403100,-765953.0,882225.0,116272.0,0,-3,10005.0,-30015.0,301569.0,271554.0,80,11403.0,912240.0,0.0,912240.0,1403001
-1,403200,-765953.0,882201.0,116248.0,0,-3,10013.0,-30039.0,301569.0,271530.0,80,11403.0,912240.0,0.0,912240.0,1403101
-1,403300,-765953.0,882265.0,116312.0,0,-3,10005.0,-30015.0,301569.0,271554.0,80,11403.5,912280.0,0.0,912280.0,1403201
-1,403400,-765953.0,882145.0,116192.0,0,-3,10005.0,-30015.0,301569.0,271554.0,80,11402.0,912160.0,0.0,912160.0,1403301
-1,403500,-765953.0,882260.5,116307.5,0,-3,10006.5,-30019.5,301569.0,271549.5,80,11403.5,912280.0,0.0,912280.0,1403401
-1,403600,-765953.0,882176.0,116223.0,0,-3,10008.0,-30024.0,301569.0,271545.0,80,11402.5,912200.0,0.0,912200.0,1403501
-1,403700,-765953.0,882265.0,116312.0,0,-3,10005.0,-30015.0,301569.0,271554.0,80,11403.5,912280.0,0.0,912280.0,1403601
-1,403800,-765953.0,882188.0,116235.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11402.5,912200.0,0.0,912200.0,1403701
-1,403900,-765953.0,882308.0,116355.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11404.0,912320.0,0.0,912320.0,1403801
-1,404000,-765953.0,882788.0,116835.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11410.0,912800.0,0.0,912800.0,1403901
-1,404100,-765953.0,882308.0,116355.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11404.0,912320.0,0.0,912320.0,1404001
-1,404200,-765953.0,882031.0,116078.0,0,-3,10003.0,-30009.0,301569.0,271560.0,80,11400.5,912040.0,0.0,912040.0,1404101
-1,404300,-765953.0,882324.0,116371.0,0,-3,10012.0,-30036.0,301569.0,271533.0,80,11404.5,912360.0,0.0,912360.0,1404201
-1,404400,-765953.0,882352.5,116399.5,0,-3,10002.5,-30007.5,301569.0,271561.5,80,11404.5,912360.0,0.0,912360.0,1404301
-1,404500,-765953.0,882228.0,116275.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11403.0,912240.0,0.0,912240.0,1404401
-1,404600,-765953.0,882872.5,116919.5,0,-3,10002.5,-30007.5,301569.0,271561.5,80,11411.0,912880.0,0.0,912880.0,1404501
-1,404700,-765953.0,882348.0,116395.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11404.5,912360.0,0.0,912360.0,1404601
-1,404800,-765953.0,882391.0,116438.0,0,-3,10003.0,-30009.0,301569.0,271560.0,80,11405.0,912400.0,0.0,912400.0,1404701
-1,404900,-765953.0,882388.0,116435.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11405.0,912400.0,0.0,912400.0,1404801
-1,405000,-765953.0,882412.0,116459.0,0,-3,9996.0,-29988.0,301569.0,271581.0,80,11405.0,912400.0,0.0,912400.0,1404901
-1,405100,-765953.0,882388.0,116435.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11405.0,912400.0,0.0,912400.0,1405001
-1,405200,-765953.0,882388.0,116435.0,0,-3,10004.0,-30012.0,301569.0,271557.0,80,11405.0,912400.0,0.0,912400.0,1405101
-1,405300,-765953.0,882415.0,116462.0,0,-3,9995.0,-29985.0,301569.0,271584.0,80,11405.0,912400.0,0.0,912400.0,1405201
-1,405400,-765953.0,882231.0,116278.0,0,-3,10003.0,-30009.0,301569.0,271560.0,80,11403.0,912240.0,0.0,912240.0,1405301
-1,405500,-765953.0,882435.5,116482.5,0,-3,10001.5,-30004.5,301569.0,271564.5,80,11405.5,912440.0,0.0,912440.0,1405401
-1,405600,-825953.0,942431.0,116478.0,0,3,9997.0,29991.0,241569.0,271560.0,80,11405.5,912440.0,0.0,912440.0,1405501
-1,405700,-825953.0,942446.0,116493.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11405.5,912440.0,0.0,912440.0,1405601
-1,405800,-825953.0,942367.5,116414.5,0,3,10002.5,30007.5,241569.0,271576.5,80,11404.5,912360.0,0.0,912360.0,1405701
-1,405900,-825953.0,942484.5,116531.5,0,3,10001.5,30004.5,241569.0,271573.5,80,11406.0,912480.0,0.0,912480.0,1405801
-1,406000,-825953.0,942486.0,116533.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11406.0,912480.0,0.0,912480.0,1405901
-1,406100,-825953.0,942487.5,116534.5,0,3,10002.5,30007.5,241569.0,271576.5,80,11406.0,912480.0,0.0,912480.0,1406001
-1,406200,-825953.0,942366.0,116413.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11404.5,912360.0,0.0,912360.0,1406101
-1,406300,-825953.0,942523.0,116570.0,0,3,10001.0,30003.0,241569.0,271572.0,80,11406.5,912520.0,0.0,912520.0,1406201
-1,406400,-825953.0,942406.0,116453.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11405.0,912400.0,0.0,912400.0,1406301
-1,406500,-825953.0,942526.0,116573.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11406.5,912520.0,0.0,912520.0,1406401
-1,406600,-825953.0,942526.0,116573.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11406.5,912520.0,0.0,912520.0,1406501
-1,406700,-825953.0,942446.0,116493.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11405.5,912440.0,0.0,912440.0,1406601
-1,406800,-825953.0,942446.0,116493.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11405.5,912440.0,0.0,912440.0,1406701
-1,406900,-825953.0,942573.5,116620.5,0,3,10004.5,30013.5,241569.0,271582.5,80,11407.0,912560.0,0.0,912560.0,1406801
-1,407000,-825953.0,943041.5,117088.5,0,3,10000.5,30001.5,241569.0,271570.5,80,11413.0,913040.0,0.0,913040.0,1406901
-1,407100,-825953.0,942081.5,116128.5,0,3,10000.5,30001.5,241569.0,271570.5,80,11401.0,912080.0,0.0,912080.0,1407001
-1,407200,-825953.0,942587.0,116634.0,0,3,10009.0,30027.0,241569.0,271596.0,80,11407.0,912560.0,0.0,912560.0,1407101
-1,407300,-825953.0,942964.5,117011.5,0,3,10001.5,30004.5,241569.0,271573.5,80,11412.0,912960.0,0.0,912960.0,1407201
-1,407400,-825953.0,942086.0,116133.0,0,3,10002.0,30006.0,241569.0,271575.0,80,11401.0,912080.0,0.0,912080.0,1407301
-1,407500,-825953.0,942607.5,116654.5,0,3,10002.5,30007.5,241569.0,271576.5,80,11407.5,912600.0,0.0,912600.0,1407401
-1,407600,-825953.0,943123.0,117170.0,0,3,10001.0,30003.0,241569.0,271572.0,80,11414.0,913120.0,0.0,913120.0,1407501
-1,407700,-925943.0,1042548.0,116605.0,0,13,9996.0,129948.0,141579.0,271527.0,80,11407.5,912600.0,0.0,912600.0,1407601
-1,407800,-925943.0,1042640.0,116697.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11408.0,912640.0,0.0,912640.0,1407701
-1,407900,-925943.0,1042672.5,116729.5,0,13,10002.5,130032.5,141579.0,271611.5,80,11408.0,912640.0,0.0,912640.0,1407801
-1,408000,-925943.0,1042633.5,116690.5,0,13,9999.5,129993.5,141579.0,271572.5,80,11408.0,912640.0,0.0,912640.0,1407901
-1,408100,-925943.0,1042773.0,116830.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11409.5,912760.0,0.0,912760.0,1408001
-1,408200,-925943.0,1042173.0,116230.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11402.0,912160.0,0.0,912160.0,1408101
-1,408300,-925943.0,1042693.0,116750.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11408.5,912680.0,0.0,912680.0,1408201
-1,408400,-925943.0,1042773.0,116830.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11409.5,912760.0,0.0,912760.0,1408301
-1,408500,-925943.0,1042693.0,116750.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11408.5,912680.0,0.0,912680.0,1408401
-1,408600,-925943.0,1042593.5,116650.5,0,13,9999.5,129993.5,141579.0,271572.5,80,11407.5,912600.0,0.0,912600.0,1408501
-1,408700,-925943.0,1042693.0,116750.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11408.5,912680.0,0.0,912680.0,1408601
-1,408800,-925943.0,1042733.0,116790.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11409.0,912720.0,0.0,912720.0,1408701
-1,408900,-925943.0,1042600.0,116657.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11407.5,912600.0,0.0,912600.0,1408801
-1,409000,-925943.0,1042613.0,116670.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11407.5,912600.0,0.0,912600.0,1408901
-1,409100,-925943.0,1042733.0,116790.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11409.0,912720.0,0.0,912720.0,1409001
-1,409200,-925943.0,1042833.5,116890.5,0,13,9999.5,129993.5,141579.0,271572.5,80,11410.5,912840.0,0.0,912840.0,1409101
-1,409300,-925943.0,1042213.0,116270.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11402.5,912200.0,0.0,912200.0,1409201
-1,409400,-925943.0,1042786.0,116843.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11409.5,912760.0,0.0,912760.0,1409301
-1,409500,-925943.0,1042786.0,116843.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11409.5,912760.0,0.0,912760.0,1409401
-1,409600,-925943.0,1042805.5,116862.5,0,13,10003.5,130045.5,141579.0,271624.5,80,11409.5,912760.0,0.0,912760.0,1409501
-1,409700,-925943.0,1042773.0,116830.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11409.5,912760.0,0.0,912760.0,1409601
-1,409800,-925943.0,1042813.0,116870.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11410.0,912800.0,0.0,912800.0,1409701
-1,409900,-925943.0,1042813.0,116870.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11410.0,912800.0,0.0,912800.0,1409801
-1,410000,-925943.0,1042693.0,116750.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11408.5,912680.0,0.0,912680.0,1409901
-1,410100,-925943.0,1042826.0,116883.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11410.0,912800.0,0.0,912800.0,1410001
-1,410200,-925943.0,1042826.0,116883.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11410.0,912800.0,0.0,912800.0,1410101
-1,410300,-925943.0,1042853.0,116910.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11410.5,912840.0,0.0,912840.0,1410201
-1,410400,-925943.0,1042957.0,117014.0,0,13,10009.0,130117.0,141579.0,271696.0,80,11410.5,912840.0,0.0,912840.0,1410301
-1,410500,-925943.0,1042866.0,116923.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11410.5,912840.0,0.0,912840.0,1410401
-1,410600,-925943.0,1042840.0,116897.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11410.5,912840.0,0.0,912840.0,1410501
-1,410700,-925943.0,1043360.0,117417.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11417.0,913360.0,0.0,913360.0,1410601
-1,410800,-925943.0,1042912.5,116969.5,0,13,10002.5,130032.5,141579.0,271611.5,80,11411.0,912880.0,0.0,912880.0,1410701
-1,410900,-925943.0,1042880.0,116937.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11411.0,912880.0,0.0,912880.0,1410801
-1,411000,-925943.0,1042906.0,116963.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11411.0,912880.0,0.0,912880.0,1410901
-1,411100,-925943.0,1042873.5,116930.5,0,13,9999.5,129993.5,141579.0,271572.5,80,11411.0,912880.0,0.0,912880.0,1411001
-1,411200,-925943.0,1042912.5,116969.5,0,13,10002.5,130032.5,141579.0,271611.5,80,11411.0,912880.0,0.0,912880.0,1411101
-1,411300,-925943.0,1042933.0,116990.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11411.5,912920.0,0.0,912920.0,1411201
-1,411400,-925943.0,1042826.0,116883.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11410.0,912800.0,0.0,912800.0,1411301
-1,411500,-925943.0,1042920.0,116977.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11411.5,912920.0,0.0,912920.0,1411401
-1,411600,-925943.0,1042517.0,116574.0,0,13,10009.0,130117.0,141579.0,271696.0,80,11405.0,912400.0,0.0,912400.0,1411501
-1,411700,-925943.0,1042952.5,117009.5,0,13,10002.5,130032.5,141579.0,271611.5,80,11411.5,912920.0,0.0,912920.0,1411601
-1,411800,-925943.0,1042973.0,117030.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.0,912960.0,0.0,912960.0,1411701
-1,411900,-925943.0,1042973.0,117030.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.0,912960.0,0.0,912960.0,1411801
-1,412000,-925943.0,1043093.0,117150.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11413.5,913080.0,0.0,913080.0,1411901
-1,412100,-925943.0,1042973.0,117030.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.0,912960.0,0.0,912960.0,1412001
-1,412200,-925943.0,1042973.0,117030.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.0,912960.0,0.0,912960.0,1412101
-1,412300,-925943.0,1043080.0,117137.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11413.5,913080.0,0.0,913080.0,1412201
-1,412400,-925943.0,1043000.0,117057.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11412.5,913000.0,0.0,913000.0,1412301
-1,412500,-925943.0,1043013.0,117070.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.5,913000.0,0.0,913000.0,1412401
-1,412600,-925943.0,1043013.0,117070.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.5,913000.0,0.0,913000.0,1412501
-1,412700,-925943.0,1042493.0,116550.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11406.0,912480.0,0.0,912480.0,1412601
-1,412800,-925943.0,1043066.0,117123.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11413.0,913040.0,0.0,913040.0,1412701
-1,412900,-925943.0,1043066.0,117123.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11413.0,913040.0,0.0,913040.0,1412801
-1,413000,-925943.0,1043170.0,117227.0,0,13,10010.0,130130.0,141579.0,271709.0,80,11413.0,913040.0,0.0,913040.0,1412901
-1,413100,-925943.0,1043066.0,117123.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11413.0,913040.0,0.0,913040.0,1413001
-1,413200,-925943.0,1043053.0,117110.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11413.0,913040.0,0.0,913040.0,1413101
-1,413300,-925943.0,1043106.0,117163.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11413.5,913080.0,0.0,913080.0,1413201
-1,413400,-925943.0,1043093.0,117150.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11413.5,913080.0,0.0,913080.0,1413301
-1,413500,-925943.0,1043093.0,117150.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11413.5,913080.0,0.0,913080.0,1413401
-1,413600,-925943.0,1043013.0,117070.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11412.5,913000.0,0.0,913000.0,1413501
-1,413700,-925943.0,1042573.0,116630.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11407.0,912560.0,0.0,912560.0,1413601
-1,413800,-925943.0,1043029.0,117086.0,0,13,9993.0,129909.0,141579.0,271488.0,80,11414.0,913120.0,0.0,913120.0,1413701
-1,413900,-925943.0,1043253.0,117310.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11415.5,913240.0,0.0,913240.0,1413801
-1,414000,-925943.0,1043133.0,117190.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11414.0,913120.0,0.0,913120.0,1413901
-1,414100,-925943.0,1042733.0,116790.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11409.0,912720.0,0.0,912720.0,1414001
-1,414200,-925943.0,1043133.0,117190.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11414.0,913120.0,0.0,913120.0,1414101
-1,414300,-925943.0,1043160.0,117217.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11414.5,913160.0,0.0,913160.0,1414201
-1,414400,-925943.0,1043173.0,117230.0,0,13,10001.0,130013.0,141579.0,271592.0,80,11414.5,913160.0,0.0,913160.0,1414301
-1,414500,-925943.0,1042666.0,116723.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11408.0,912640.0,0.0,912640.0,1414401
-1,414600,-925943.0,1043186.0,117243.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11414.5,913160.0,0.0,913160.0,1414501
-1,414700,-925943.0,1043186.0,117243.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11414.5,913160.0,0.0,913160.0,1414601
-1,414800,-925943.0,1043180.5,117237.5,0,13,9998.5,129980.5,141579.0,271559.5,80,11415.0,913200.0,0.0,913200.0,1414701
-1,414900,-925943.0,1043226.0,117283.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11415.0,913200.0,0.0,913200.0,1414801
-1,415000,-925943.0,1043206.5,117263.5,0,13,10000.5,130006.5,141579.0,271585.5,80,11415.0,913200.0,0.0,913200.0,1414901
-1,415100,-925943.0,1043226.0,117283.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11415.0,913200.0,0.0,913200.0,1415001
-1,415200,-925943.0,1043119.0,117176.0,0,13,10003.0,130039.0,141579.0,271618.0,80,11413.5,913080.0,0.0,913080.0,1415101
-1,415300,-925943.0,1043370.0,117427.0,0,13,10010.0,130130.0,141579.0,271709.0,80,11415.5,913240.0,0.0,913240.0,1415201
-1,415400,-925943.0,1043266.0,117323.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11415.5,913240.0,0.0,913240.0,1415301
-1,415500,-925943.0,1043279.0,117336.0,0,13,10003.0,130039.0,141579.0,271618.0,80,11415.5,913240.0,0.0,913240.0,1415401
-1,415600,-925943.0,1043240.0,117297.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11415.5,913240.0,0.0,913240.0,1415501
-1,415700,-925943.0,1043240.0,117297.0,0,13,10000.0,130000.0,141579.0,271579.0,80,11415.5,913240.0,0.0,913240.0,1415601
-1,415800,-925943.0,1043345.0,117402.0,0,13,10005.0,130065.0,141579.0,271644.0,80,11416.0,913280.0,0.0,913280.0,1415701
-1,415900,-925943.0,1043306.0,117363.0,0,13,10002.0,130026.0,141579.0,271605.0,80,11416.0,913280.0,0.0,913280.0,1415801
-1,416000,-925943.0,1043319.0,117376.0,0,13,10003.0,130039.0,141579.0,271618.0,80,11416.0,913280.0,0.0,913280.0,1415901
-1,416100,-925943.0,1043319.0,117376.0,0,13,10003.0,130039.0,141579.0,271618.0,80,11416.0,913280.0,0.0,913280.0,1416001
-1,416200,-925943.0,1043319.0,117376.0,0,13,10003.0,130039.0,141579.0,271618.0,80,11416.0,913280.0,0.0,913280.0,1416101
-1,416300,-925943.0,1043359.0,117416.0,0,13,10003.0,130039.0,141579.0,271618.0,80,11416.5,913320.0,0.0,913320.0,1416201
