timestamp,cash,inventory_value,total_pnl,pos_TOMATOES,mid_TOMATOES,pos_EMERALDS,mid_EMERALDS
76700,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
76800,-498981.0,500040.0,1059.0,-4.0,4990.0,52.0,10000.0
76900,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
77000,-498981.0,500040.0,1059.0,-4.0,4990.0,52.0,10000.0
77100,-498981.0,500030.0,1049.0,-4.0,4992.5,52.0,10000.0
77200,-498981.0,500028.0,1047.0,-4.0,4993.0,52.0,10000.0
77300,-498981.0,500038.0,1057.0,-4.0,4990.5,52.0,10000.0
77400,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
77500,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
77600,-498981.0,500046.0,1065.0,-4.0,4988.5,52.0,10000.0
77700,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
77800,-498981.0,500038.0,1057.0,-4.0,4990.5,52.0,10000.0
77900,-498981.0,500036.0,1055.0,-4.0,4991.0,52.0,10000.0
78000,-498981.0,500034.0,1053.0,-4.0,4991.5,52.0,10000.0
78100,-498981.0,500038.0,1057.0,-4.0,4990.5,52.0,10000.0
78200,-498981.0,500040.0,1059.0,-4.0,4990.0,52.0,10000.0
78300,-474001.0,475085.5,1084.5,-9.0,4990.5,52.0,10000.0
78400,-474001.0,475085.5,1084.5,-9.0,4990.5,52.0,10000.0
78500,-474001.0,475054.0,1053.0,-9.0,4994.0,52.0,10000.0
78600,-474001.0,475085.5,1084.5,-9.0,4990.5,52.0,10000.0
78700,-474001.0,475085.5,1084.5,-9.0,4990.5,52.0,10000.0
78800,-474001.0,475085.5,1084.5,-9.0,4990.5,52.0,10000.0
78900,-474001.0,475085.5,1084.5,-9.0,4990.5,52.0,10000.0
79000,-474001.0,475081.0,1080.0,-9.0,4991.0,52.0,10000.0
79100,-498926.0,500038.0,1112.0,-4.0,4990.5,52.0,10000.0
79200,-498926.0,500034.0,1108.0,-4.0,4991.5,52.0,10000.0
79300,-498926.0,500034.0,1108.0,-4.0,4991.5,52.0,10000.0
79400,-498926.0,500032.0,1106.0,-4.0,4992.0,52.0,10000.0
79500,-498926.0,500032.0,1106.0,-4.0,4992.0,52.0,10000.0
79600,-498926.0,500032.0,1106.0,-4.0,4992.0,52.0,10000.0
79700,-498926.0,500034.0,1108.0,-4.0,4991.5,52.0,10000.0
79800,-498926.0,500034.0,1108.0,-4.0,4991.5,52.0,10000.0
79900,-498926.0,500032.0,1106.0,-4.0,4992.0,52.0,10000.0
80000,-498926.0,500034.0,1108.0,-4.0,4991.5,52.0,10000.0
80100,-498926.0,500034.0,1108.0,-4.0,4991.5,52.0,10000.0
80200,-439022.0,440080.0,1058.0,-16.0,4995.0,52.0,10000.0
80300,-453980.0,455104.0,1124.0,-13.0,4992.0,52.0,10000.0
80400,-483959.0,485110.5,1151.5,-13.0,4991.5,55.0,10000.0
80500,-513911.0,515080.5,1169.5,-7.0,4988.5,55.0,10000.0
80600,-513911.0,515059.5,1148.5,-7.0,4991.5,55.0,10000.0
80700,-513911.0,515056.0,1145.0,-7.0,4992.0,55.0,10000.0
80800,-558821.0,559975.0,1154.0,2.0,4987.5,55.0,10000.0
80900,-568791.0,569964.0,1173.0,4.0,4991.0,55.0,10000.0
81000,-588731.0,589928.0,1197.0,8.0,4991.0,55.0,10000.0
81100,-588731.0,589928.0,1197.0,8.0,4991.0,55.0,10000.0
81200,-588731.0,589932.0,1201.0,8.0,4991.5,55.0,10000.0
81300,-588731.0,589928.0,1197.0,8.0,4991.0,55.0,10000.0
81400,-613656.0,614876.5,1220.5,13.0,4990.5,55.0,10000.0
81500,-613656.0,614870.0,1214.0,13.0,4990.0,55.0,10000.0
81600,-613656.0,614876.5,1220.5,13.0,4990.5,55.0,10000.0
81700,-613656.0,614863.5,1207.5,13.0,4989.5,55.0,10000.0
81800,-613656.0,614863.5,1207.5,13.0,4989.5,55.0,10000.0
81900,-613656.0,614863.5,1207.5,13.0,4989.5,55.0,10000.0
82000,-613656.0,614857.0,1201.0,13.0,4989.0,55.0,10000.0
82100,-613656.0,614844.0,1188.0,13.0,4988.0,55.0,10000.0
82200,-613656.0,614850.5,1194.5,13.0,4988.5,55.0,10000.0
82300,-613656.0,614857.0,1201.0,13.0,4989.0,55.0,10000.0
82400,-613656.0,614857.0,1201.0,13.0,4989.0,55.0,10000.0
82500,-613656.0,614857.0,1201.0,13.0,4989.0,55.0,10000.0
82600,-613656.0,614850.5,1194.5,13.0,4988.5,55.0,10000.0
82700,-613656.0,614844.0,1188.0,13.0,4988.0,55.0,10000.0
82800,-613656.0,614850.5,1194.5,13.0,4988.5,55.0,10000.0
82900,-613656.0,614837.5,1181.5,13.0,4987.5,55.0,10000.0
83000,-613656.0,614831.0,1175.0,13.0,4987.0,55.0,10000.0
83100,-613656.0,614824.5,1168.5,13.0,4986.5,55.0,10000.0
83200,-613656.0,614818.0,1162.0,13.0,4986.0,55.0,10000.0
83300,-613656.0,614818.0,1162.0,13.0,4986.0,55.0,10000.0
83400,-613656.0,614811.5,1155.5,13.0,4985.5,55.0,10000.0
83500,-613656.0,614818.0,1162.0,13.0,4986.0,55.0,10000.0
83600,-613656.0,614831.0,1175.0,13.0,4987.0,55.0,10000.0
83700,-613656.0,614824.5,1168.5,13.0,4986.5,55.0,10000.0
83800,-683607.0,684811.5,1204.5,13.0,4985.5,62.0,10000.0
83900,-683607.0,684811.5,1204.5,13.0,4985.5,62.0,10000.0
84000,-683607.0,684818.0,1211.0,13.0,4986.0,62.0,10000.0
84100,-683607.0,684818.0,1211.0,13.0,4986.0,62.0,10000.0
84200,-683607.0,684818.0,1211.0,13.0,4986.0,62.0,10000.0
84300,-683607.0,684811.5,1204.5,13.0,4985.5,62.0,10000.0
84400,-683607.0,684818.0,1211.0,13.0,4986.0,62.0,10000.0
84500,-698547.0,699776.0,1229.0,16.0,4986.0,62.0,10000.0
84600,-668625.0,669900.0,1275.0,10.0,4990.0,62.0,10000.0
84700,-668625.0,669860.0,1235.0,10.0,4986.0,62.0,10000.0
84800,-668625.0,669855.0,1230.0,10.0,4985.5,62.0,10000.0
84900,-668625.0,669855.0,1230.0,10.0,4985.5,62.0,10000.0
85000,-668625.0,669845.0,1220.0,10.0,4984.5,62.0,10000.0
85100,-668625.0,669840.0,1215.0,10.0,4984.0,62.0,10000.0
85200,-668625.0,669835.0,1210.0,10.0,4983.5,62.0,10000.0
85300,-668625.0,669840.0,1215.0,10.0,4984.0,62.0,10000.0
85400,-668625.0,669835.0,1210.0,10.0,4983.5,62.0,10000.0
85500,-678581.0,679802.0,1221.0,12.0,4983.5,62.0,10000.0
85600,-678581.0,679814.0,1233.0,12.0,4984.5,62.0,10000.0
85700,-678581.0,679808.0,1227.0,12.0,4984.0,62.0,10000.0
85800,-678581.0,679778.0,1197.0,12.0,4981.5,62.0,10000.0
85900,-678581.0,679802.0,1221.0,12.0,4983.5,62.0,10000.0
86000,-653631.0,654909.0,1278.0,7.0,4987.0,62.0,10000.0
86100,-653631.0,654888.0,1257.0,7.0,4984.0,62.0,10000.0
86200,-653631.0,654888.0,1257.0,7.0,4984.0,62.0,10000.0
86300,-653631.0,654888.0,1257.0,7.0,4984.0,62.0,10000.0
86400,-653631.0,654888.0,1257.0,7.0,4984.0,62.0,10000.0
86500,-653631.0,655129.0,1498.0,7.0,4983.0,62.0,10004.0
86600,-653631.0,654884.5,1253.5,7.0,4983.5,62.0,10000.0
86700,-653631.0,654902.0,1271.0,7.0,4986.0,62.0,10000.0
86800,-653631.0,654884.5,1253.5,7.0,4983.5,62.0,10000.0
86900,-653631.0,654884.5,1253.5,7.0,4983.5,62.0,10000.0
87000,-653631.0,654888.0,1257.0,7.0,4984.0,62.0,10000.0
87100,-653631.0,654881.0,1250.0,7.0,4983.0,62.0,10000.0
87200,-608775.0,610026.0,1251.0,-2.0,4987.0,62.0,10000.0
87300,-608775.0,610031.0,1256.0,-2.0,4984.5,62.0,10000.0
87400,-608775.0,610032.0,1257.0,-2.0,4984.0,62.0,10000.0
87500,-608775.0,610031.0,1256.0,-2.0,4984.5,62.0,10000.0
87600,-688719.0,690026.0,1307.0,-2.0,4987.0,70.0,10000.0
87700,-688719.0,690032.0,1313.0,-2.0,4984.0,70.0,10000.0
87800,-688719.0,690033.0,1314.0,-2.0,4983.5,70.0,10000.0
87900,-688719.0,690034.0,1315.0,-2.0,4983.0,70.0,10000.0
88000,-688719.0,690034.0,1315.0,-2.0,4983.0,70.0,10000.0
88100,-688719.0,690035.0,1316.0,-2.0,4982.5,70.0,10000.0
88200,-688719.0,690034.0,1315.0,-2.0,4983.0,70.0,10000.0
88300,-688719.0,690035.0,1316.0,-2.0,4982.5,70.0,10000.0
88400,-688719.0,690035.0,1316.0,-2.0,4982.5,70.0,10000.0
88500,-688719.0,690034.0,1315.0,-2.0,4983.0,70.0,10000.0
88600,-713634.0,714938.5,1304.5,3.0,4979.5,70.0,10000.0
88700,-713634.0,714949.0,1315.0,3.0,4983.0,70.0,10000.0
88800,-713634.0,714947.5,1313.5,3.0,4982.5,70.0,10000.0
88900,-713634.0,714947.5,1313.5,3.0,4982.5,70.0,10000.0
89000,-713634.0,714947.5,1313.5,3.0,4982.5,70.0,10000.0
89100,-713634.0,714947.5,1313.5,3.0,4982.5,70.0,10000.0
89200,-713634.0,714944.5,1310.5,3.0,4981.5,70.0,10000.0
89300,-713634.0,714944.5,1310.5,3.0,4981.5,70.0,10000.0
89400,-713634.0,714944.5,1310.5,3.0,4981.5,70.0,10000.0
89500,-713634.0,714943.0,1309.0,3.0,4981.0,70.0,10000.0
89600,-713634.0,714944.5,1310.5,3.0,4981.5,70.0,10000.0
89700,-713634.0,714943.0,1309.0,3.0,4981.0,70.0,10000.0
89800,-713634.0,714941.5,1307.5,3.0,4980.5,70.0,10000.0
89900,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
90000,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
90100,-713634.0,714938.5,1304.5,3.0,4979.5,70.0,10000.0
90200,-713634.0,714941.5,1307.5,3.0,4980.5,70.0,10000.0
90300,-713634.0,714941.5,1307.5,3.0,4980.5,70.0,10000.0
90400,-713634.0,714941.5,1307.5,3.0,4980.5,70.0,10000.0
90500,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
90600,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
90700,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
90800,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
90900,-713634.0,714940.0,1306.0,3.0,4980.0,70.0,10000.0
91000,-738529.0,739812.0,1283.0,8.0,4976.5,70.0,10000.0
91100,-738529.0,739852.0,1323.0,8.0,4981.5,70.0,10000.0
91200,-738529.0,739852.0,1323.0,8.0,4981.5,70.0,10000.0
91300,-738529.0,739844.0,1315.0,8.0,4980.5,70.0,10000.0
91400,-738529.0,739832.0,1303.0,8.0,4979.0,70.0,10000.0
91500,-738529.0,739832.0,1303.0,8.0,4979.0,70.0,10000.0
91600,-738529.0,739848.0,1319.0,8.0,4981.0,70.0,10000.0
91700,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
91800,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
91900,-738529.0,739864.0,1335.0,8.0,4983.0,70.0,10000.0
92000,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
92100,-738529.0,739840.0,1311.0,8.0,4980.0,70.0,10000.0
92200,-738529.0,739840.0,1311.0,8.0,4980.0,70.0,10000.0
92300,-738529.0,739828.0,1299.0,8.0,4978.5,70.0,10000.0
92400,-738529.0,739832.0,1303.0,8.0,4979.0,70.0,10000.0
92500,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
92600,-738529.0,739832.0,1303.0,8.0,4979.0,70.0,10000.0
92700,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
92800,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
92900,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
93000,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
93100,-738529.0,739832.0,1303.0,8.0,4979.0,70.0,10000.0
93200,-738529.0,739836.0,1307.0,8.0,4979.5,70.0,10000.0
93300,-738529.0,739828.0,1299.0,8.0,4978.5,70.0,10000.0
93400,-738529.0,739832.0,1303.0,8.0,4979.0,70.0,10000.0
93500,-738529.0,739848.0,1319.0,8.0,4981.0,70.0,10000.0
93600,-738529.0,739820.0,1291.0,8.0,4977.5,70.0,10000.0
93700,-738529.0,739820.0,1291.0,8.0,4977.5,70.0,10000.0
93800,-738529.0,739820.0,1291.0,8.0,4977.5,70.0,10000.0
93900,-668480.0,669820.0,1340.0,8.0,4977.5,63.0,10000.0
94000,-623678.0,625019.0,1341.0,-1.0,4981.0,63.0,10000.0
94100,-623678.0,625022.5,1344.5,-1.0,4977.5,63.0,10000.0
94200,-623678.0,625021.5,1343.5,-1.0,4978.5,63.0,10000.0
94300,-623678.0,625021.5,1343.5,-1.0,4978.5,63.0,10000.0
94400,-623678.0,625021.5,1343.5,-1.0,4978.5,63.0,10000.0
94500,-623678.0,625021.5,1343.5,-1.0,4978.5,63.0,10000.0
94600,-623678.0,625020.5,1342.5,-1.0,4979.5,63.0,10000.0
94700,-623678.0,625020.0,1342.0,-1.0,4980.0,63.0,10000.0
94800,-623678.0,625019.0,1341.0,-1.0,4981.0,63.0,10000.0
94900,-623678.0,625019.5,1341.5,-1.0,4980.5,63.0,10000.0
95000,-623678.0,625270.5,1592.5,-1.0,4981.5,63.0,10004.0
95100,-693629.0,695018.0,1389.0,-1.0,4982.0,70.0,10000.0
95200,-693629.0,695018.5,1389.5,-1.0,4981.5,70.0,10000.0
95300,-693629.0,695018.0,1389.0,-1.0,4982.0,70.0,10000.0
95400,-693629.0,695017.5,1388.5,-1.0,4982.5,70.0,10000.0
95500,-693629.0,695017.5,1388.5,-1.0,4982.5,70.0,10000.0
95600,-693629.0,695017.5,1388.5,-1.0,4982.5,70.0,10000.0
95700,-693629.0,695016.5,1387.5,-1.0,4983.5,70.0,10000.0
95800,-738467.0,739836.0,1369.0,8.0,4979.5,70.0,10000.0
95900,-738467.0,739872.0,1405.0,8.0,4984.0,70.0,10000.0
96000,-738467.0,739864.0,1397.0,8.0,4983.0,70.0,10000.0
96100,-738467.0,739864.0,1397.0,8.0,4983.0,70.0,10000.0
96200,-738467.0,739864.0,1397.0,8.0,4983.0,70.0,10000.0
96300,-738467.0,739868.0,1401.0,8.0,4983.5,70.0,10000.0
96400,-738467.0,739868.0,1401.0,8.0,4983.5,70.0,10000.0
96500,-678425.0,679868.0,1443.0,8.0,4983.5,64.0,10000.0
96600,-678425.0,679868.0,1443.0,8.0,4983.5,64.0,10000.0
96700,-678425.0,679868.0,1443.0,8.0,4983.5,64.0,10000.0
96800,-678425.0,679872.0,1447.0,8.0,4984.0,64.0,10000.0
96900,-678425.0,679876.0,1451.0,8.0,4984.5,64.0,10000.0
97000,-678425.0,679876.0,1451.0,8.0,4984.5,64.0,10000.0
97100,-678425.0,679876.0,1451.0,8.0,4984.5,64.0,10000.0
97200,-698341.0,699778.0,1437.0,12.0,4981.5,64.0,10000.0
97300,-698341.0,699814.0,1473.0,12.0,4984.5,64.0,10000.0
97400,-668431.0,669928.0,1497.0,6.0,4988.0,64.0,10000.0
97500,-683368.0,684860.5,1492.5,9.0,4984.5,64.0,10000.0
97600,-683368.0,684860.5,1492.5,9.0,4984.5,64.0,10000.0
97700,-683368.0,684860.5,1492.5,9.0,4984.5,64.0,10000.0
97800,-683368.0,684860.5,1492.5,9.0,4984.5,64.0,10000.0
97900,-683368.0,684856.0,1488.0,9.0,4984.0,64.0,10000.0
98000,-753319.0,754851.5,1532.5,9.0,4983.5,71.0,10000.0
98100,-753319.0,754860.5,1541.5,9.0,4984.5,71.0,10000.0
98200,-753319.0,754851.5,1532.5,9.0,4983.5,71.0,10000.0
98300,-753319.0,754856.0,1537.0,9.0,4984.0,71.0,10000.0
98400,-683270.0,684856.0,1586.0,9.0,4984.0,64.0,10000.0
98500,-683270.0,684860.5,1590.5,9.0,4984.5,64.0,10000.0
98600,-683270.0,684865.0,1595.0,9.0,4985.0,64.0,10000.0
98700,-683270.0,684869.5,1599.5,9.0,4985.5,64.0,10000.0
98800,-683270.0,684878.5,1608.5,9.0,4986.5,64.0,10000.0
98900,-683270.0,684874.0,1604.0,9.0,4986.0,64.0,10000.0
99000,-683270.0,684874.0,1604.0,9.0,4986.0,64.0,10000.0
99100,-683270.0,684878.5,1608.5,9.0,4986.5,64.0,10000.0
99200,-683270.0,684878.5,1608.5,9.0,4986.5,64.0,10000.0
99300,-683270.0,684883.0,1613.0,9.0,4987.0,64.0,10000.0
99400,-733130.0,734677.0,1547.0,19.0,4983.0,64.0,10000.0
99500,-733130.0,734753.0,1623.0,19.0,4987.0,64.0,10000.0
99600,-733130.0,734743.5,1613.5,19.0,4986.5,64.0,10000.0
99700,-733130.0,734743.5,1613.5,19.0,4986.5,64.0,10000.0
99800,-733130.0,734734.0,1604.0,19.0,4986.0,64.0,10000.0
99900,-733130.0,734724.5,1594.5,19.0,4985.5,64.0,10000.0
100000,-733130.0,734715.0,1585.0,19.0,4985.0,64.0,10000.0
100100,-733130.0,734705.5,1575.5,19.0,4984.5,64.0,10000.0
100200,-733130.0,734696.0,1566.0,19.0,4984.0,64.0,10000.0
100300,-733130.0,734696.0,1566.0,19.0,4984.0,64.0,10000.0
100400,-733130.0,734724.5,1594.5,19.0,4985.5,64.0,10000.0
100500,-733130.0,734724.5,1594.5,19.0,4985.5,64.0,10000.0
100600,-733130.0,734715.0,1585.0,19.0,4985.0,64.0,10000.0
100700,-733130.0,734705.5,1575.5,19.0,4984.5,64.0,10000.0
100800,-733130.0,734715.0,1585.0,19.0,4985.0,64.0,10000.0
100900,-733130.0,734715.0,1585.0,19.0,4985.0,64.0,10000.0
101000,-733130.0,734734.0,1604.0,19.0,4986.0,64.0,10000.0
101100,-733130.0,734743.5,1613.5,19.0,4986.5,64.0,10000.0
101200,-673088.0,674743.5,1655.5,19.0,4986.5,58.0,10000.0
101300,-673088.0,674753.0,1665.0,19.0,4987.0,58.0,10000.0
101400,-673088.0,674753.0,1665.0,19.0,4987.0,58.0,10000.0
101500,-673088.0,674800.5,1712.5,19.0,4989.5,58.0,10000.0
101600,-613094.0,614564.0,1470.0,19.0,4988.0,52.0,9996.0
101700,-613094.0,614772.0,1678.0,19.0,4988.0,52.0,10000.0
101800,-613094.0,614772.0,1678.0,19.0,4988.0,52.0,10000.0
101900,-613094.0,614772.0,1678.0,19.0,4988.0,52.0,10000.0
102000,-613094.0,614762.5,1668.5,19.0,4987.5,52.0,10000.0
102100,-613094.0,614762.5,1668.5,19.0,4987.5,52.0,10000.0
102200,-613094.0,614772.0,1678.0,19.0,4988.0,52.0,10000.0
102300,-613094.0,614810.0,1716.0,19.0,4990.0,52.0,10000.0
102400,-613094.0,614753.0,1659.0,19.0,4987.0,52.0,10000.0
102500,-613094.0,614753.0,1659.0,19.0,4987.0,52.0,10000.0
102600,-613094.0,614810.0,1716.0,19.0,4990.0,52.0,10000.0
102700,-613094.0,614743.5,1649.5,19.0,4986.5,52.0,10000.0
102800,-613094.0,614762.5,1668.5,19.0,4987.5,52.0,10000.0
102900,-613094.0,614772.0,1678.0,19.0,4988.0,52.0,10000.0
103000,-613094.0,614781.5,1687.5,19.0,4988.5,52.0,10000.0
103100,-613094.0,614791.0,1697.0,19.0,4989.0,52.0,10000.0
103200,-613094.0,614800.5,1706.5,19.0,4989.5,52.0,10000.0
103300,-613094.0,614800.5,1706.5,19.0,4989.5,52.0,10000.0
103400,-613094.0,614734.0,1640.0,19.0,4986.0,52.0,10000.0
103500,-613094.0,614791.0,1697.0,19.0,4989.0,52.0,10000.0
103600,-613094.0,614791.0,1697.0,19.0,4989.0,52.0,10000.0
103700,-663059.0,664791.0,1732.0,19.0,4989.0,57.0,10000.0
103800,-663059.0,664772.0,1713.0,19.0,4988.0,57.0,10000.0
103900,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104000,-663059.0,664772.0,1713.0,19.0,4988.0,57.0,10000.0
104100,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104200,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104300,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104400,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104500,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104600,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104700,-663059.0,664772.0,1713.0,19.0,4988.0,57.0,10000.0
104800,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
104900,-663059.0,664800.5,1741.5,19.0,4989.5,57.0,10000.0
105000,-663059.0,664791.0,1732.0,19.0,4989.0,57.0,10000.0
105100,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
105200,-663059.0,664781.5,1722.5,19.0,4988.5,57.0,10000.0
105300,-663059.0,664772.0,1713.0,19.0,4988.0,57.0,10000.0
105400,-608191.0,609928.0,1737.0,8.0,4991.0,57.0,10000.0
105500,-608191.0,609904.0,1713.0,8.0,4988.0,57.0,10000.0
105600,-608191.0,609900.0,1709.0,8.0,4987.5,57.0,10000.0
105700,-608191.0,609896.0,1705.0,8.0,4987.0,57.0,10000.0
105800,-608191.0,609896.0,1705.0,8.0,4987.0,57.0,10000.0
105900,-608191.0,609892.0,1701.0,8.0,4986.5,57.0,10000.0
106000,-608191.0,609888.0,1697.0,8.0,4986.0,57.0,10000.0
106100,-668011.0,669650.0,1639.0,20.0,4982.5,57.0,10000.0
106200,-668011.0,669740.0,1729.0,20.0,4987.0,57.0,10000.0
106300,-668011.0,669670.0,1659.0,20.0,4983.5,57.0,10000.0
106400,-668011.0,669878.0,1867.0,20.0,4982.5,57.0,10004.0
106500,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
106600,-668011.0,669720.0,1709.0,20.0,4986.0,57.0,10000.0
106700,-668011.0,669730.0,1719.0,20.0,4986.5,57.0,10000.0
106800,-668011.0,669730.0,1719.0,20.0,4986.5,57.0,10000.0
106900,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107000,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107100,-668011.0,669730.0,1719.0,20.0,4986.5,57.0,10000.0
107200,-668011.0,669730.0,1719.0,20.0,4986.5,57.0,10000.0
107300,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107400,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107500,-668011.0,669720.0,1709.0,20.0,4986.0,57.0,10000.0
107600,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107700,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107800,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
107900,-668011.0,669710.0,1699.0,20.0,4985.5,57.0,10000.0
108000,-707983.0,709720.0,1737.0,20.0,4986.0,61.0,10000.0
108100,-707983.0,709730.0,1747.0,20.0,4986.5,61.0,10000.0
108200,-707983.0,709730.0,1747.0,20.0,4986.5,61.0,10000.0
108300,-707983.0,709740.0,1757.0,20.0,4987.0,61.0,10000.0
108400,-707983.0,709740.0,1757.0,20.0,4987.0,61.0,10000.0
108500,-707983.0,709760.0,1777.0,20.0,4988.0,61.0,10000.0
108600,-707983.0,709760.0,1777.0,20.0,4988.0,61.0,10000.0
108700,-707983.0,709770.0,1787.0,20.0,4988.5,61.0,10000.0
108800,-707983.0,709750.0,1767.0,20.0,4987.5,61.0,10000.0
108900,-707983.0,709750.0,1767.0,20.0,4987.5,61.0,10000.0
109000,-707983.0,709770.0,1787.0,20.0,4988.5,61.0,10000.0
109100,-707983.0,709760.0,1777.0,20.0,4988.0,61.0,10000.0
109200,-707983.0,709760.0,1777.0,20.0,4988.0,61.0,10000.0
109300,-707983.0,709770.0,1787.0,20.0,4988.5,61.0,10000.0
109400,-707983.0,709790.0,1807.0,20.0,4989.5,61.0,10000.0
109500,-707983.0,709800.0,1817.0,20.0,4990.0,61.0,10000.0
109600,-707983.0,709800.0,1817.0,20.0,4990.0,61.0,10000.0
109700,-707983.0,709800.0,1817.0,20.0,4990.0,61.0,10000.0
109800,-707983.0,709820.0,1837.0,20.0,4991.0,61.0,10000.0
109900,-707983.0,709840.0,1857.0,20.0,4992.0,61.0,10000.0
110000,-707983.0,709860.0,1877.0,20.0,4993.0,61.0,10000.0
110100,-707983.0,709606.0,1623.0,20.0,4992.5,61.0,9996.0
110200,-732918.0,734812.5,1894.5,25.0,4992.5,61.0,10000.0
110300,-732918.0,734812.5,1894.5,25.0,4992.5,61.0,10000.0
110400,-732918.0,734825.0,1907.0,25.0,4993.0,61.0,10000.0
110500,-732918.0,734837.5,1919.5,25.0,4993.5,61.0,10000.0
110600,-732918.0,734837.5,1919.5,25.0,4993.5,61.0,10000.0
110700,-792876.0,794825.0,1949.0,25.0,4993.0,67.0,10000.0
110800,-792876.0,794825.0,1949.0,25.0,4993.0,67.0,10000.0
110900,-792876.0,794825.0,1949.0,25.0,4993.0,67.0,10000.0
111000,-792876.0,794812.5,1936.5,25.0,4992.5,67.0,10000.0
111100,-792876.0,794800.0,1924.0,25.0,4992.0,67.0,10000.0
111200,-792876.0,794837.5,1961.5,25.0,4993.5,67.0,10000.0
111300,-792876.0,794837.5,1961.5,25.0,4993.5,67.0,10000.0
111400,-792876.0,794812.5,1936.5,25.0,4992.5,67.0,10000.0
111500,-792876.0,794825.0,1949.0,25.0,4993.0,67.0,10000.0
111600,-792876.0,794825.0,1949.0,25.0,4993.0,67.0,10000.0
111700,-792876.0,794837.5,1961.5,25.0,4993.5,67.0,10000.0
111800,-792876.0,794812.5,1936.5,25.0,4992.5,67.0,10000.0
111900,-807837.0,809804.0,1967.0,28.0,4993.0,67.0,10000.0
112000,-787845.0,789820.0,1975.0,24.0,4992.5,67.0,10000.0
112100,-787845.0,789820.0,1975.0,24.0,4992.5,67.0,10000.0
112200,-787845.0,789832.0,1987.0,24.0,4993.0,67.0,10000.0
112300,-787845.0,789844.0,1999.0,24.0,4993.5,67.0,10000.0
112400,-787845.0,789808.0,1963.0,24.0,4992.0,67.0,10000.0
112500,-787845.0,789820.0,1975.0,24.0,4992.5,67.0,10000.0
112600,-787845.0,789820.0,1975.0,24.0,4992.5,67.0,10000.0
112700,-787845.0,789820.0,1975.0,24.0,4992.5,67.0,10000.0
112800,-787845.0,789820.0,1975.0,24.0,4992.5,67.0,10000.0
112900,-787845.0,789844.0,1999.0,24.0,4993.5,67.0,10000.0
113000,-727909.0,729952.0,2043.0,12.0,4996.0,67.0,10000.0
113100,-727909.0,729910.0,2001.0,12.0,4992.5,67.0,10000.0
113200,-727909.0,729922.0,2013.0,12.0,4993.5,67.0,10000.0
113300,-727909.0,729928.0,2019.0,12.0,4994.0,67.0,10000.0
113400,-727909.0,729928.0,2019.0,12.0,4994.0,67.0,10000.0
113500,-727909.0,729928.0,2019.0,12.0,4994.0,67.0,10000.0
113600,-727909.0,729928.0,2019.0,12.0,4994.0,67.0,10000.0
113700,-727909.0,729922.0,2013.0,12.0,4993.5,67.0,10000.0
113800,-727909.0,729916.0,2007.0,12.0,4993.0,67.0,10000.0
113900,-727909.0,729928.0,2019.0,12.0,4994.0,67.0,10000.0
114000,-727909.0,730202.0,2293.0,12.0,4994.5,67.0,10004.0
